Date,Time,Transaction,Item
1/3/2017,10:25:02 AM,4101,Coffee
1/3/2017,10:25:02 AM,4101,Coffee
1/3/2017,10:25:02 AM,4101,Coffee
1/3/2017,10:28:23 AM,4102,Toast
1/3/2017,10:28:23 AM,4102,Bread
1/3/2017,10:29:12 AM,4103,Bread
1/3/2017,10:33:28 AM,4104,Coffee
1/3/2017,10:33:28 AM,4104,NONE
1/3/2017,10:45:21 AM,4105,Coffee
1/3/2017,10:45:21 AM,4105,Coffee
1/3/2017,10:45:21 AM,4105,Vegan mincepie
1/3/2017,10:45:21 AM,4105,Vegan mincepie
1/3/2017,10:55:00 AM,4106,Bread
1/3/2017,10:55:47 AM,4107,Coffee
1/3/2017,10:55:47 AM,4107,NONE
1/3/2017,10:57:13 AM,4108,Coffee
1/3/2017,10:57:13 AM,4108,Toast
1/3/2017,11:02:15 AM,4109,Coffee
1/3/2017,11:19:36 AM,4110,Cookies
1/3/2017,11:19:36 AM,4110,Cake
1/3/2017,11:19:36 AM,4110,Bread
1/3/2017,11:19:36 AM,4110,Coffee
1/3/2017,11:41:13 AM,4111,Tea
1/3/2017,11:41:13 AM,4111,Cake
1/3/2017,11:49:24 AM,4112,Bread
1/3/2017,12:08:56 PM,4113,NONE
1/3/2017,12:08:56 PM,4113,Coffee
1/3/2017,12:08:56 PM,4113,Hot chocolate
1/3/2017,12:08:56 PM,4113,NONE
1/3/2017,12:08:56 PM,4113,Cookies
1/3/2017,12:10:03 PM,4114,Coffee
1/3/2017,12:27:50 PM,4115,Cake
1/3/2017,12:31:27 PM,4116,Bread
1/3/2017,12:53:59 PM,4117,Juice
1/3/2017,12:53:59 PM,4117,Coffee
1/3/2017,12:53:59 PM,4117,Sandwich
1/3/2017,12:53:59 PM,4117,Sandwich
1/3/2017,1:11:46 PM,4118,Coffee
1/3/2017,1:22:25 PM,4119,Bread
1/3/2017,1:22:25 PM,4119,Coffee
1/3/2017,1:22:25 PM,4119,Frittata
1/3/2017,1:22:25 PM,4119,Cookies
1/3/2017,1:22:25 PM,4119,Mineral water
1/3/2017,1:28:08 PM,4120,Coffee
1/3/2017,1:28:08 PM,4120,Muffin
1/3/2017,1:28:08 PM,4120,NONE
1/3/2017,1:30:49 PM,4121,Sandwich
1/3/2017,1:30:49 PM,4121,Coffee
1/3/2017,1:30:49 PM,4121,Cake
1/3/2017,1:33:10 PM,4122,NONE
1/3/2017,1:34:53 PM,4123,NONE
1/3/2017,1:34:53 PM,4123,Coffee
1/3/2017,1:42:32 PM,4124,Coffee
1/3/2017,1:42:32 PM,4124,Coffee
1/3/2017,1:42:32 PM,4124,Vegan mincepie
1/3/2017,1:42:32 PM,4124,Cake
1/3/2017,1:48:01 PM,4125,Cake
1/3/2017,1:48:01 PM,4125,Cake
1/3/2017,1:48:01 PM,4125,Coffee
1/3/2017,1:58:08 PM,4126,Coffee
1/3/2017,2:01:10 PM,4127,Frittata
1/3/2017,2:01:10 PM,4127,Coffee
1/3/2017,2:12:55 PM,4128,Sandwich
1/3/2017,2:12:55 PM,4128,Cookies
1/3/2017,2:37:57 PM,4129,Tea
1/3/2017,2:56:31 PM,4130,Tea
1/3/2017,3:20:50 PM,4131,NONE
1/3/2017,3:20:50 PM,4131,Tea
1/3/2017,3:22:46 PM,4132,Bread
1/3/2017,3:22:46 PM,4132,Vegan mincepie
1/3/2017,3:31:52 PM,4133,Muffin
1/3/2017,3:31:52 PM,4133,Coffee
1/3/2017,3:31:52 PM,4133,Hot chocolate
1/3/2017,3:53:33 PM,4134,Bread
1/3/2017,4:06:43 PM,4135,Hot chocolate
1/3/2017,4:06:43 PM,4135,Coffee
1/3/2017,4:06:43 PM,4135,Cake
1/3/2017,4:16:13 PM,4136,Coffee
1/3/2017,4:54:10 PM,4138,Hot chocolate
1/3/2017,4:54:10 PM,4138,Sandwich
1/3/2017,5:19:42 PM,4139,Cake
1/3/2017,5:19:42 PM,4139,Muffin
1/3/2017,5:19:42 PM,4139,Coffee
1/4/2017,9:23:25 AM,4140,Coffee
1/4/2017,9:51:00 AM,4141,Coffee
1/4/2017,9:51:00 AM,4141,Hot chocolate
1/4/2017,9:51:00 AM,4141,Medialuna
1/4/2017,10:14:41 AM,4142,Medialuna
1/4/2017,10:14:41 AM,4142,Cake
1/4/2017,10:14:41 AM,4142,Coffee
1/4/2017,10:14:41 AM,4142,Coffee
1/4/2017,10:16:03 AM,4143,Bread
1/4/2017,10:17:00 AM,4144,Coffee
1/4/2017,10:17:00 AM,4144,Coffee
1/4/2017,10:17:00 AM,4144,Toast
1/4/2017,10:33:20 AM,4145,Bread
1/4/2017,10:56:18 AM,4146,Coffee
1/4/2017,10:56:18 AM,4146,NONE
1/4/2017,10:59:23 AM,4147,Bread
1/4/2017,11:13:07 AM,4148,Coffee
1/4/2017,11:13:07 AM,4148,Coffee
1/4/2017,11:23:45 AM,4149,Coffee
1/4/2017,11:23:45 AM,4149,Bread
1/4/2017,11:28:36 AM,4150,Coffee
1/4/2017,11:38:55 AM,4151,Coffee
1/4/2017,11:38:55 AM,4151,NONE
1/4/2017,11:54:02 AM,4152,Coffee
1/4/2017,11:54:02 AM,4152,Cake
1/4/2017,11:56:17 AM,4153,Coffee
1/4/2017,11:56:17 AM,4153,Bread
1/4/2017,12:11:01 PM,4154,Bread
1/4/2017,12:11:01 PM,4154,Cake
1/4/2017,12:13:39 PM,4155,Muesli
1/4/2017,12:13:39 PM,4155,Cookies
1/4/2017,12:13:39 PM,4155,Tea
1/4/2017,12:13:39 PM,4155,Coffee
1/4/2017,12:33:39 PM,4156,NONE
1/4/2017,12:33:39 PM,4156,Coke
1/4/2017,12:33:39 PM,4156,Pastry
1/4/2017,12:33:39 PM,4156,Cake
1/4/2017,1:01:35 PM,4157,NONE
1/4/2017,1:01:35 PM,4157,Sandwich
1/4/2017,1:01:35 PM,4157,Sandwich
1/4/2017,1:01:35 PM,4157,Coffee
1/4/2017,1:05:52 PM,4158,Juice
1/4/2017,1:05:52 PM,4158,NONE
1/4/2017,1:31:56 PM,4159,Coffee
1/4/2017,1:31:56 PM,4159,Juice
1/4/2017,1:31:56 PM,4159,Tea
1/4/2017,1:31:56 PM,4159,NONE
1/4/2017,1:31:56 PM,4159,Muffin
1/4/2017,1:31:56 PM,4159,NONE
1/4/2017,1:31:56 PM,4159,Sandwich
1/4/2017,1:47:36 PM,4160,Medialuna
1/4/2017,2:11:02 PM,4161,Pastry
1/4/2017,2:11:02 PM,4161,Hot chocolate
1/4/2017,2:11:02 PM,4161,Coffee
1/4/2017,2:11:02 PM,4161,Bread
1/4/2017,2:31:43 PM,4162,Farm House
1/4/2017,2:31:43 PM,4162,NONE
1/4/2017,2:31:43 PM,4162,Tea
1/4/2017,2:42:12 PM,4163,Bread
1/4/2017,2:42:12 PM,4163,Brownie
1/4/2017,2:43:08 PM,4164,Coffee
1/4/2017,2:43:08 PM,4164,Brownie
1/4/2017,2:56:40 PM,4165,Coffee
1/4/2017,2:56:40 PM,4165,Cookies
1/4/2017,2:57:41 PM,4166,Coffee
1/4/2017,2:57:41 PM,4166,Brownie
1/4/2017,3:28:04 PM,4167,Bread
1/4/2017,3:28:04 PM,4167,Cookies
1/4/2017,3:28:45 PM,4168,Hot chocolate
1/4/2017,3:44:04 PM,4169,Hot chocolate
1/4/2017,3:44:04 PM,4169,Coffee
1/4/2017,3:44:04 PM,4169,Pastry
1/4/2017,3:56:13 PM,4170,Bread
1/4/2017,3:56:13 PM,4170,Brownie
1/4/2017,4:35:46 PM,4171,Coffee
1/4/2017,4:35:46 PM,4171,Cake
1/4/2017,4:36:46 PM,4172,Brownie
1/4/2017,4:36:46 PM,4172,Tea
1/4/2017,4:36:46 PM,4172,Coffee
1/4/2017,4:39:39 PM,4173,Coffee
1/4/2017,4:39:39 PM,4173,Coffee
1/4/2017,5:03:31 PM,4174,Farm House
1/4/2017,5:10:47 PM,4175,Bread
1/4/2017,5:14:40 PM,4176,Bread
1/5/2017,8:08:30 AM,4177,Coffee
1/5/2017,8:20:16 AM,4178,Coffee
1/5/2017,8:33:13 AM,4179,Coffee
1/5/2017,8:48:19 AM,4180,Tea
1/5/2017,8:48:19 AM,4180,Toast
1/5/2017,8:57:20 AM,4181,Bread
1/5/2017,8:57:20 AM,4181,Medialuna
1/5/2017,9:06:27 AM,4182,Bread
1/5/2017,9:06:27 AM,4182,Toast
1/5/2017,9:10:50 AM,4183,Bread
1/5/2017,9:10:50 AM,4183,Coffee
1/5/2017,9:10:50 AM,4183,Medialuna
1/5/2017,9:31:06 AM,4184,Coffee
1/5/2017,9:31:06 AM,4184,Bread
1/5/2017,9:38:35 AM,4185,Hot chocolate
1/5/2017,9:38:35 AM,4185,Hot chocolate
1/5/2017,9:38:35 AM,4185,Muffin
1/5/2017,9:47:58 AM,4186,Bread
1/5/2017,9:47:58 AM,4186,Coffee
1/5/2017,9:47:58 AM,4186,Juice
1/5/2017,10:41:30 AM,4187,Hot chocolate
1/5/2017,10:41:30 AM,4187,Hot chocolate
1/5/2017,10:51:47 AM,4188,Bread
1/5/2017,10:51:47 AM,4188,Coffee
1/5/2017,10:53:08 AM,4189,Coffee
1/5/2017,10:53:08 AM,4189,Bread
1/5/2017,10:53:08 AM,4189,Truffles
1/5/2017,11:01:49 AM,4190,Brownie
1/5/2017,11:05:24 AM,4191,Juice
1/5/2017,11:05:24 AM,4191,Bread
1/5/2017,11:05:24 AM,4191,Muffin
1/5/2017,11:20:01 AM,4192,Farm House
1/5/2017,11:20:01 AM,4192,Brownie
1/5/2017,11:24:03 AM,4193,Coffee
1/5/2017,11:24:03 AM,4193,Bread
1/5/2017,11:34:10 AM,4194,NONE
1/5/2017,11:34:10 AM,4194,Coffee
1/5/2017,11:36:10 AM,4195,Farm House
1/5/2017,11:41:25 AM,4196,Juice
1/5/2017,11:41:25 AM,4196,Coffee
1/5/2017,11:41:25 AM,4196,Sandwich
1/5/2017,11:41:25 AM,4196,Ella's Kitchen Pouches
1/5/2017,11:52:57 AM,4197,Coffee
1/5/2017,11:52:57 AM,4197,Cake
1/5/2017,12:05:44 PM,4198,Tea
1/5/2017,12:05:44 PM,4198,Bread
1/5/2017,12:07:43 PM,4199,Coffee
1/5/2017,12:07:43 PM,4199,Coffee
1/5/2017,12:10:31 PM,4200,Coffee
1/5/2017,12:17:25 PM,4201,Cookies
1/5/2017,12:21:20 PM,4202,Vegan mincepie
1/5/2017,12:21:20 PM,4202,Cookies
1/5/2017,12:21:20 PM,4202,Sandwich
1/5/2017,12:21:20 PM,4202,Toast
1/5/2017,12:39:10 PM,4203,Bread
1/5/2017,12:43:33 PM,4204,Sandwich
1/5/2017,12:44:07 PM,4205,Bread
1/5/2017,12:45:14 PM,4206,Bread
1/5/2017,12:45:14 PM,4206,Cookies
1/5/2017,12:45:14 PM,4206,Frittata
1/5/2017,12:47:24 PM,4207,NONE
1/5/2017,12:55:02 PM,4208,Sandwich
1/5/2017,1:03:21 PM,4209,Coffee
1/5/2017,1:03:21 PM,4209,NONE
1/5/2017,1:05:10 PM,4210,Frittata
1/5/2017,1:05:10 PM,4210,Tea
1/5/2017,1:05:10 PM,4210,Truffles
1/5/2017,1:13:37 PM,4211,Coffee
1/5/2017,1:13:37 PM,4211,Truffles
1/5/2017,1:13:37 PM,4211,Frittata
1/5/2017,1:13:37 PM,4211,Pastry
1/5/2017,1:13:37 PM,4211,Fudge
1/5/2017,1:19:16 PM,4212,Juice
1/5/2017,1:19:16 PM,4212,Sandwich
1/5/2017,1:19:16 PM,4212,Sandwich
1/5/2017,1:20:40 PM,4213,Pastry
1/5/2017,1:25:59 PM,4214,Sandwich
1/5/2017,1:25:59 PM,4214,Medialuna
1/5/2017,1:30:19 PM,4215,Coffee
1/5/2017,1:30:19 PM,4215,Juice
1/5/2017,1:30:19 PM,4215,NONE
1/5/2017,1:30:19 PM,4215,NONE
1/5/2017,1:37:36 PM,4216,Bread
1/5/2017,1:47:02 PM,4217,Bread
1/5/2017,2:01:47 PM,4218,Brownie
1/5/2017,2:09:21 PM,4219,Bread
1/5/2017,2:35:04 PM,4220,Coffee
1/5/2017,2:36:32 PM,4221,NONE
1/5/2017,2:36:32 PM,4221,Eggs
1/5/2017,2:41:15 PM,4222,Bread
1/5/2017,3:04:59 PM,4223,Coffee
1/5/2017,3:04:59 PM,4223,Bread
1/5/2017,3:04:59 PM,4223,NONE
1/5/2017,3:07:26 PM,4224,Truffles
1/5/2017,3:07:26 PM,4224,Bread
1/5/2017,3:32:49 PM,4225,Toast
1/5/2017,3:32:49 PM,4225,Coffee
1/5/2017,3:32:49 PM,4225,Juice
1/5/2017,3:56:35 PM,4226,Coffee
1/5/2017,3:56:35 PM,4226,Coffee
1/5/2017,3:56:35 PM,4226,Bread
1/5/2017,5:01:16 PM,4227,Bread
1/6/2017,8:32:44 AM,4228,Coffee
1/6/2017,8:35:55 AM,4229,Bread
1/6/2017,8:44:47 AM,4230,Tea
1/6/2017,8:44:47 AM,4230,Toast
1/6/2017,8:58:27 AM,4231,Toast
1/6/2017,8:58:27 AM,4231,Coffee
1/6/2017,9:05:09 AM,4232,Bread
1/6/2017,9:10:00 AM,4233,Tea
1/6/2017,9:10:00 AM,4233,Coffee
1/6/2017,9:10:00 AM,4233,Coffee
1/6/2017,9:10:00 AM,4233,Toast
1/6/2017,9:11:17 AM,4234,Coffee
1/6/2017,9:11:17 AM,4234,Cookies
1/6/2017,9:11:17 AM,4234,Toast
1/6/2017,9:29:34 AM,4235,Bread
1/6/2017,9:42:47 AM,4236,Coffee
1/6/2017,9:42:47 AM,4236,Toast
1/6/2017,9:42:47 AM,4236,NONE
1/6/2017,10:14:52 AM,4237,Coffee
1/6/2017,10:14:52 AM,4237,Coffee
1/6/2017,10:14:52 AM,4237,Coffee
1/6/2017,10:14:52 AM,4237,Cookies
1/6/2017,10:14:52 AM,4237,Cookies
1/6/2017,10:14:52 AM,4237,NONE
1/6/2017,10:16:16 AM,4238,Coffee
1/6/2017,10:16:16 AM,4238,Medialuna
1/6/2017,10:21:08 AM,4239,Bread
1/6/2017,10:21:08 AM,4239,Cookies
1/6/2017,10:46:13 AM,4240,Coffee
1/6/2017,10:46:13 AM,4240,Toast
1/6/2017,10:54:58 AM,4241,Coffee
1/6/2017,10:54:58 AM,4241,Muffin
1/6/2017,11:01:01 AM,4242,Tea
1/6/2017,11:01:01 AM,4242,Cookies
1/6/2017,11:01:01 AM,4242,Cake
1/6/2017,11:01:01 AM,4242,Medialuna
1/6/2017,11:12:39 AM,4243,Medialuna
1/6/2017,11:12:39 AM,4243,Bread
1/6/2017,11:12:39 AM,4243,Coffee
1/6/2017,11:12:39 AM,4243,Coffee
1/6/2017,11:12:39 AM,4243,Scandinavian
1/6/2017,11:21:34 AM,4244,Medialuna
1/6/2017,11:21:34 AM,4244,Coffee
1/6/2017,12:07:19 PM,4245,Medialuna
1/6/2017,12:07:19 PM,4245,Coffee
1/6/2017,12:07:19 PM,4245,Bread
1/6/2017,12:07:19 PM,4245,Frittata
1/6/2017,12:07:19 PM,4245,Muffin
1/6/2017,12:25:33 PM,4246,Coffee
1/6/2017,12:25:33 PM,4246,Medialuna
1/6/2017,12:26:05 PM,4247,Coffee
1/6/2017,12:32:02 PM,4248,Bread
1/6/2017,12:33:09 PM,4249,Bread
1/6/2017,12:33:33 PM,4250,Coke
1/6/2017,12:46:37 PM,4251,Coffee
1/6/2017,12:46:37 PM,4251,Bread
1/6/2017,12:46:37 PM,4251,Bread
1/6/2017,12:49:59 PM,4252,Coffee
1/6/2017,12:57:00 PM,4253,Sandwich
1/6/2017,1:27:31 PM,4254,Bread
1/6/2017,1:28:41 PM,4255,NONE
1/6/2017,1:31:50 PM,4256,NONE
1/6/2017,1:31:50 PM,4256,Coffee
1/6/2017,1:47:44 PM,4257,Coffee
1/6/2017,1:47:44 PM,4257,Coffee
1/6/2017,1:47:44 PM,4257,Sandwich
1/6/2017,1:47:44 PM,4257,NONE
1/6/2017,2:01:25 PM,4258,Coffee
1/6/2017,2:01:25 PM,4258,Pastry
1/6/2017,2:04:54 PM,4259,Bread
1/6/2017,2:04:54 PM,4259,Cake
1/6/2017,2:07:27 PM,4260,Bread
1/6/2017,2:12:38 PM,4261,Bread
1/6/2017,2:13:16 PM,4262,NONE
1/6/2017,2:13:16 PM,4262,Sandwich
1/6/2017,2:17:59 PM,4263,Afternoon with the baker
1/6/2017,2:24:07 PM,4264,NONE
1/6/2017,2:24:07 PM,4264,Juice
1/6/2017,2:33:03 PM,4265,Coffee
1/6/2017,3:03:17 PM,4266,Farm House
1/6/2017,3:03:17 PM,4266,Scone
1/6/2017,3:07:46 PM,4267,Coffee
1/6/2017,3:56:35 PM,4268,Farm House
1/6/2017,4:08:08 PM,4269,Coffee
1/6/2017,4:08:08 PM,4269,Coffee
1/6/2017,4:08:08 PM,4269,Bread
1/6/2017,4:08:08 PM,4269,Pastry
1/6/2017,4:09:40 PM,4270,Coffee
1/6/2017,4:09:40 PM,4270,Frittata
1/6/2017,4:09:40 PM,4270,Bread
1/6/2017,4:09:40 PM,4270,Tea
1/7/2017,8:23:46 AM,4271,Pastry
1/7/2017,8:44:16 AM,4272,Bread
1/7/2017,8:44:16 AM,4272,Medialuna
1/7/2017,8:52:19 AM,4273,Coffee
1/7/2017,8:52:19 AM,4273,Coffee
1/7/2017,9:02:37 AM,4274,Bread
1/7/2017,9:04:00 AM,4275,Coffee
1/7/2017,9:04:00 AM,4275,Hot chocolate
1/7/2017,9:38:40 AM,4276,Bread
1/7/2017,9:38:40 AM,4276,Bread
1/7/2017,9:41:59 AM,4277,Medialuna
1/7/2017,9:41:59 AM,4277,Medialuna
1/7/2017,9:48:16 AM,4278,Coffee
1/7/2017,9:53:27 AM,4279,Bread
1/7/2017,9:55:55 AM,4280,Pastry
1/7/2017,9:55:55 AM,4280,Bread
1/7/2017,9:56:32 AM,4281,Coffee
1/7/2017,9:56:32 AM,4281,Medialuna
1/7/2017,10:09:45 AM,4283,Tea
1/7/2017,10:09:45 AM,4283,Cake
1/7/2017,10:10:33 AM,4284,Coffee
1/7/2017,10:10:33 AM,4284,Bread
1/7/2017,10:12:02 AM,4285,Coffee
1/7/2017,10:12:02 AM,4285,Medialuna
1/7/2017,10:12:02 AM,4285,Bread
1/7/2017,10:22:31 AM,4286,Coffee
1/7/2017,10:31:19 AM,4287,Bread
1/7/2017,10:33:26 AM,4288,Coffee
1/7/2017,10:33:26 AM,4288,Scone
1/7/2017,10:37:18 AM,4289,Pastry
1/7/2017,10:40:30 AM,4290,Coffee
1/7/2017,10:40:30 AM,4290,Pastry
1/7/2017,10:40:30 AM,4290,NONE
1/7/2017,10:42:41 AM,4291,Coffee
1/7/2017,10:42:41 AM,4291,Coffee
1/7/2017,10:42:41 AM,4291,Toast
1/7/2017,10:42:41 AM,4291,Scone
1/7/2017,10:48:33 AM,4292,Coffee
1/7/2017,10:48:33 AM,4292,Coffee
1/7/2017,11:10:49 AM,4293,Scandinavian
1/7/2017,11:11:51 AM,4294,Coffee
1/7/2017,11:12:26 AM,4295,Coffee
1/7/2017,11:12:26 AM,4295,Coffee
1/7/2017,11:12:26 AM,4295,Pastry
1/7/2017,11:12:26 AM,4295,Bread
1/7/2017,11:22:57 AM,4296,Bread
1/7/2017,11:26:39 AM,4297,Coffee
1/7/2017,11:26:39 AM,4297,Coffee
1/7/2017,11:30:20 AM,4298,Sandwich
1/7/2017,11:30:20 AM,4298,NONE
1/7/2017,11:30:20 AM,4298,Bread
1/7/2017,11:30:20 AM,4298,Hot chocolate
1/7/2017,11:30:20 AM,4298,Bread
1/7/2017,11:33:57 AM,4299,Coffee
1/7/2017,11:33:57 AM,4299,Coffee
1/7/2017,11:33:57 AM,4299,Pastry
1/7/2017,11:38:37 AM,4300,Bread
1/7/2017,11:39:05 AM,4301,NONE
1/7/2017,11:41:57 AM,4302,NONE
1/7/2017,11:41:57 AM,4302,Bread
1/7/2017,11:41:57 AM,4302,Bread
1/7/2017,11:47:32 AM,4303,Coffee
1/7/2017,11:52:56 AM,4304,Scandinavian
1/7/2017,11:53:59 AM,4305,Cake
1/7/2017,11:55:03 AM,4306,Scandinavian
1/7/2017,11:55:03 AM,4306,Bread
1/7/2017,11:57:27 AM,4307,Coffee
1/7/2017,11:57:27 AM,4307,Bread
1/7/2017,12:02:28 PM,4308,Medialuna
1/7/2017,12:02:28 PM,4308,Coffee
1/7/2017,12:05:50 PM,4309,Frittata
1/7/2017,12:05:50 PM,4309,Tea
1/7/2017,12:23:14 PM,4310,Coffee
1/7/2017,12:23:14 PM,4310,Coffee
1/7/2017,12:23:14 PM,4310,Jammie Dodgers
1/7/2017,12:23:14 PM,4310,Scone
1/7/2017,12:42:19 PM,4311,Coffee
1/7/2017,12:49:55 PM,4312,Bread
1/7/2017,12:49:55 PM,4312,Jammie Dodgers
1/7/2017,12:49:55 PM,4312,Tea
1/7/2017,12:49:55 PM,4312,Coffee
1/7/2017,12:52:00 PM,4313,Coffee
1/7/2017,12:52:00 PM,4313,Coffee
1/7/2017,12:53:14 PM,4314,NONE
1/7/2017,12:53:14 PM,4314,Sandwich
1/7/2017,12:53:14 PM,4314,Smoothies
1/7/2017,12:53:14 PM,4314,Truffles
1/7/2017,12:53:14 PM,4314,Mineral water
1/7/2017,12:59:35 PM,4315,Bread
1/7/2017,12:59:35 PM,4315,Coffee
1/7/2017,1:00:19 PM,4316,Sandwich
1/7/2017,1:00:19 PM,4316,Coffee
1/7/2017,1:01:46 PM,4317,Hot chocolate
1/7/2017,1:01:46 PM,4317,Tea
1/7/2017,1:12:27 PM,4319,Sandwich
1/7/2017,1:12:27 PM,4319,Coke
1/7/2017,1:15:15 PM,4320,Farm House
1/7/2017,1:18:26 PM,4321,Coffee
1/7/2017,1:18:26 PM,4321,Jammie Dodgers
1/7/2017,1:19:07 PM,4322,Afternoon with the baker
1/7/2017,1:26:25 PM,4323,Bread
1/7/2017,1:26:25 PM,4323,Scandinavian
1/7/2017,1:29:19 PM,4324,Medialuna
1/7/2017,1:29:19 PM,4324,Scone
1/7/2017,1:29:19 PM,4324,Focaccia
1/7/2017,1:30:34 PM,4325,Bread
1/7/2017,1:34:30 PM,4326,Sandwich
1/7/2017,1:34:30 PM,4326,NONE
1/7/2017,1:34:30 PM,4326,Coffee
1/7/2017,1:36:18 PM,4327,Medialuna
1/7/2017,1:36:18 PM,4327,Bread
1/7/2017,1:38:33 PM,4328,Bread
1/7/2017,1:38:56 PM,4329,Bread
1/7/2017,1:42:27 PM,4330,Sandwich
1/7/2017,1:42:27 PM,4330,Sandwich
1/7/2017,1:42:27 PM,4330,Truffles
1/7/2017,1:45:11 PM,4331,Scandinavian
1/7/2017,1:51:28 PM,4332,Muffin
1/7/2017,1:53:24 PM,4333,Coffee
1/7/2017,1:53:24 PM,4333,Coffee
1/7/2017,1:53:24 PM,4333,Bread
1/7/2017,1:53:24 PM,4333,Scone
1/7/2017,2:12:39 PM,4334,Tea
1/7/2017,2:12:39 PM,4334,Hot chocolate
1/7/2017,2:12:39 PM,4334,Coffee
1/7/2017,2:12:39 PM,4334,Scone
1/7/2017,2:12:39 PM,4334,Sandwich
1/7/2017,2:12:39 PM,4334,NONE
1/7/2017,2:12:39 PM,4334,NONE
1/7/2017,2:22:46 PM,4335,Coffee
1/7/2017,2:22:46 PM,4335,Tea
1/7/2017,2:24:24 PM,4336,Scandinavian
1/7/2017,2:25:32 PM,4337,Tea
1/7/2017,2:25:32 PM,4337,Coffee
1/7/2017,2:25:32 PM,4337,NONE
1/7/2017,2:25:32 PM,4337,Frittata
1/7/2017,2:27:17 PM,4338,Coffee
1/7/2017,2:27:17 PM,4338,Coffee
1/7/2017,2:27:17 PM,4338,Frittata
1/7/2017,2:27:17 PM,4338,Muffin
1/7/2017,2:27:17 PM,4338,Scandinavian
1/7/2017,2:29:01 PM,4339,Coffee
1/7/2017,2:31:10 PM,4340,Tea
1/7/2017,2:31:10 PM,4340,Bread
1/7/2017,2:38:01 PM,4341,Sandwich
1/7/2017,2:38:01 PM,4341,Coffee
1/7/2017,2:38:01 PM,4341,Coffee
1/7/2017,2:38:01 PM,4341,Muffin
1/7/2017,2:38:01 PM,4341,Jammie Dodgers
1/7/2017,2:38:01 PM,4341,Fudge
1/7/2017,2:38:01 PM,4341,Bread
1/7/2017,2:44:21 PM,4342,Coffee
1/7/2017,2:44:21 PM,4342,Coffee
1/7/2017,2:48:52 PM,4343,Focaccia
1/7/2017,2:50:10 PM,4344,Bread
1/7/2017,2:50:10 PM,4344,Truffles
1/7/2017,2:50:10 PM,4344,NONE
1/7/2017,2:50:10 PM,4344,Muffin
1/7/2017,2:54:50 PM,4345,Coffee
1/7/2017,3:05:11 PM,4346,Scone
1/7/2017,3:05:11 PM,4346,Frittata
1/7/2017,3:05:11 PM,4346,Tea
1/7/2017,3:05:11 PM,4346,Bread
1/7/2017,3:14:26 PM,4347,Tea
1/7/2017,3:14:26 PM,4347,Truffles
1/7/2017,3:14:26 PM,4347,NONE
1/7/2017,3:14:26 PM,4347,Sandwich
1/7/2017,3:22:01 PM,4348,Bread
1/7/2017,3:22:01 PM,4348,Tea
1/7/2017,3:23:35 PM,4349,Tea
1/7/2017,3:23:35 PM,4349,Bread
1/7/2017,3:34:23 PM,4350,Coffee
1/7/2017,3:34:23 PM,4350,Hot chocolate
1/7/2017,3:34:23 PM,4350,Bread
1/7/2017,3:34:23 PM,4350,Cake
1/7/2017,3:34:23 PM,4350,Sandwich
1/7/2017,3:38:18 PM,4351,Coffee
1/7/2017,3:44:28 PM,4352,Bread
1/7/2017,3:44:28 PM,4352,Coffee
1/7/2017,3:44:28 PM,4352,Coffee
1/7/2017,3:51:39 PM,4353,Sandwich
1/7/2017,3:54:09 PM,4354,Tea
1/7/2017,3:54:09 PM,4354,Coffee
1/7/2017,3:54:09 PM,4354,Tiffin
1/7/2017,3:54:09 PM,4354,Scone
1/7/2017,4:01:50 PM,4355,Scone
1/7/2017,4:02:44 PM,4356,Scone
1/7/2017,4:02:44 PM,4356,Farm House
1/7/2017,4:03:33 PM,4357,Coffee
1/7/2017,4:03:33 PM,4357,Coffee
1/7/2017,4:03:33 PM,4357,Cake
1/7/2017,4:05:06 PM,4358,Tea
1/7/2017,4:05:06 PM,4358,Bread
1/7/2017,4:15:28 PM,4359,Cake
1/7/2017,4:39:46 PM,4360,Bread
1/7/2017,4:39:46 PM,4360,Coffee
1/7/2017,4:58:26 PM,4361,Truffles
1/7/2017,4:58:26 PM,4361,Toast
1/7/2017,4:58:26 PM,4361,Frittata
1/8/2017,9:00:57 AM,4362,Bread
1/8/2017,9:00:57 AM,4362,Pastry
1/8/2017,9:03:52 AM,4363,Medialuna
1/8/2017,9:03:52 AM,4363,Coffee
1/8/2017,9:26:41 AM,4364,Medialuna
1/8/2017,9:26:41 AM,4364,Pastry
1/8/2017,9:43:18 AM,4365,Bread
1/8/2017,10:15:15 AM,4366,Bread
1/8/2017,10:15:15 AM,4366,Coffee
1/8/2017,10:15:15 AM,4366,Medialuna
1/8/2017,10:49:08 AM,4367,Bread
1/8/2017,11:14:35 AM,4368,Coffee
1/8/2017,11:14:35 AM,4368,Tiffin
1/8/2017,11:22:19 AM,4369,Bread
1/8/2017,11:30:32 AM,4370,Bread
1/8/2017,11:38:39 AM,4371,Bread
1/8/2017,11:38:39 AM,4371,Coffee
1/8/2017,11:38:39 AM,4371,NONE
1/8/2017,11:38:39 AM,4371,Medialuna
1/8/2017,12:00:54 PM,4372,Tea
1/8/2017,12:00:54 PM,4372,Muesli
1/8/2017,12:00:54 PM,4372,NONE
1/8/2017,12:00:54 PM,4372,Bread
1/8/2017,12:02:40 PM,4373,Scandinavian
1/8/2017,12:07:41 PM,4374,Coffee
