when,domain,url,tracker
before-nov-2016,badcriminals.com,http://wayback.archive.org/web/20161011180637id_/http://badcriminals.com/mother-arrested-for-torturing-1-year-old-baby-by-drowning-him-live-on-facebook/,Drawbridge
before-nov-2016,badcriminals.com,http://wayback.archive.org/web/20161011180637id_/http://badcriminals.com/mother-arrested-for-torturing-1-year-old-baby-by-drowning-him-live-on-facebook/,MediaMath
before-nov-2016,badcriminals.com,http://wayback.archive.org/web/20161011180637id_/http://badcriminals.com/mother-arrested-for-torturing-1-year-old-baby-by-drowning-him-live-on-facebook/,LiveRamp
before-nov-2016,badcriminals.com,http://wayback.archive.org/web/20161011180637id_/http://badcriminals.com/mother-arrested-for-torturing-1-year-old-baby-by-drowning-him-live-on-facebook/,DoubleClick
before-nov-2016,badcriminals.com,http://wayback.archive.org/web/20161011180637id_/http://badcriminals.com/mother-arrested-for-torturing-1-year-old-baby-by-drowning-him-live-on-facebook/,Google Syndication
before-nov-2016,badcriminals.com,http://wayback.archive.org/web/20161011180637id_/http://badcriminals.com/mother-arrested-for-torturing-1-year-old-baby-by-drowning-him-live-on-facebook/,DoubleClick Ad Exchange-Seller
before-nov-2016,badcriminals.com,http://wayback.archive.org/web/20161011180637id_/http://badcriminals.com/mother-arrested-for-torturing-1-year-old-baby-by-drowning-him-live-on-facebook/,Kixer
before-nov-2016,badcriminals.com,http://wayback.archive.org/web/20161011180637id_/http://badcriminals.com/mother-arrested-for-torturing-1-year-old-baby-by-drowning-him-live-on-facebook/,Google Adsense
before-nov-2016,baltimoregazette.com,http://wayback.archive.org/web/20161018192758id_/http://baltimoregazette.com/atlanta-officer-kills-black-woman-following-breastfeeding-argument/,ScoreCard Research Beacon
before-nov-2016,baltimoregazette.com,http://wayback.archive.org/web/20161018192758id_/http://baltimoregazette.com/atlanta-officer-kills-black-woman-following-breastfeeding-argument/,DoubleClick
before-nov-2016,baltimoregazette.com,http://wayback.archive.org/web/20161018192758id_/http://baltimoregazette.com/atlanta-officer-kills-black-woman-following-breastfeeding-argument/,eXelate
before-nov-2016,baltimoregazette.com,http://wayback.archive.org/web/20161018192758id_/http://baltimoregazette.com/atlanta-officer-kills-black-woman-following-breastfeeding-argument/,Media Innovation Group
before-nov-2016,baltimoregazette.com,http://wayback.archive.org/web/20161018192758id_/http://baltimoregazette.com/atlanta-officer-kills-black-woman-following-breastfeeding-argument/,MarketGid
before-nov-2016,baltimoregazette.com,http://wayback.archive.org/web/20161018192758id_/http://baltimoregazette.com/atlanta-officer-kills-black-woman-following-breastfeeding-argument/,DoubleClick
before-nov-2016,baltimoregazette.com,http://wayback.archive.org/web/20161018192758id_/http://baltimoregazette.com/atlanta-officer-kills-black-woman-following-breastfeeding-argument/,Google Syndication
before-nov-2016,baltimoregazette.com,http://wayback.archive.org/web/20161018192758id_/http://baltimoregazette.com/atlanta-officer-kills-black-woman-following-breastfeeding-argument/,DoubleClick Ad Exchange-Seller
before-nov-2016,baltimoregazette.com,http://wayback.archive.org/web/20161018192758id_/http://baltimoregazette.com/atlanta-officer-kills-black-woman-following-breastfeeding-argument/,Google Adsense
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,ScoreCard Research Beacon
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,BlueKai
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,DoubleClick
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,Undertone
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,adsnative
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,Aggregate Knowledge
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,TradeDesk
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,Videology
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,BlueKai
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,Newsmax
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,Krux Digital
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,[x+1]
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,Admixer
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,Taboola
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,Yahoo Ad Exchange
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,ChartBeat
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,Taboola
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,Undertone
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,PulsePoint
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,Index Exchange (Formerly Casale Media)
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,DoubleClick
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,Innovid
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,Krux Digital
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,Google Syndication
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,DoubleClick Ad Exchange-Seller
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20160903175930id_/http://bizstandardnews.com:80/2016/08/25/trump-says-hell-be-more-popular-than-fried-chicken-watermelon-in-the-black-community,Google Adsense
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,Tapad
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,ScoreCard Research Beacon
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,Turn Inc.
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,BidSwitch
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,DoubleClick
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,StickyAds
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,BrightRoll
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,ShareThis
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,Aggregate Knowledge
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,BlueKai
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,Smaato
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,Krux Digital
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,Nexage
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,BrightRoll
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,AppNexus
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,eXelate
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,AddThis
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,Yahoo Ad Exchange
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,Lotame
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,OpenX
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,OwnerIQ
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,OwnerIQ
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,PubMatic
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,PulsePoint
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,Q1Media
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,VigLink
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,Index Exchange (Formerly Casale Media)
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,LiveRamp
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,Rubicon
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,Content.ad
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,VigLink
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,Adobe Audience Manager
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,DoubleClick
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,Google Syndication
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,DoubleClick Ad Exchange-Seller
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,Google Adsense
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,AddThis
before-nov-2016,empirenews.net,http://wayback.archive.org/web/20160923175047id_/http://empirenews.net:80/monica-lewinsky-says-she-is-voting-for-hillary-clinton,Google Adsense
before-nov-2016,en.mediamass.net,http://wayback.archive.org/web/20160825185049id_/http://en.mediamass.net:80/people/john-lydon/retirement.html,DoubleClick
before-nov-2016,en.mediamass.net,http://wayback.archive.org/web/20160825185049id_/http://en.mediamass.net:80/people/john-lydon/retirement.html,Media Innovation Group
before-nov-2016,en.mediamass.net,http://wayback.archive.org/web/20160825185049id_/http://en.mediamass.net:80/people/john-lydon/retirement.html,DoubleClick
before-nov-2016,en.mediamass.net,http://wayback.archive.org/web/20160825185049id_/http://en.mediamass.net:80/people/john-lydon/retirement.html,Google Syndication
before-nov-2016,en.mediamass.net,http://wayback.archive.org/web/20160825185049id_/http://en.mediamass.net:80/people/john-lydon/retirement.html,DoubleClick Ad Exchange-Seller
before-nov-2016,en.mediamass.net,http://wayback.archive.org/web/20160825185049id_/http://en.mediamass.net:80/people/john-lydon/retirement.html,Google Adsense
before-nov-2016,en.mediamass.net,http://wayback.archive.org/web/20160825185049id_/http://en.mediamass.net:80/people/john-lydon/retirement.html,Google Adsense
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,ScoreCard Research Beacon
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,DoubleClick
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,ShareThis
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,Aggregate Knowledge
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,TradeDesk
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,BlueKai
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,DoubleClick
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,Quantcast
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,Lanista Concepts
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,Taboola
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,eXelate
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,Media Innovation Group
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,Taboola
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,MarketGid
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,Q1Media
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,DoubleClick
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,Media.net
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,Google Syndication
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,DoubleClick Ad Exchange-Seller
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,Google Publisher Tags
before-nov-2016,nationalreport.net,http://wayback.archive.org/web/20161031151833id_/http://nationalreport.net/obama-takes-a-knee-during-national-anthem/,Google Adsense
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Tapad
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Admeta
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,ScoreCard Research Beacon
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Turn Inc.
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Sonobi
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,BlueKai
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,BidSwitch
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,DoubleClick
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Adform
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,StickyAds
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,BrightRoll
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,AdGear
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Aggregate Knowledge
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,SMART AdServer
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,TradeDesk
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,i-Behavior
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Videology
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,SiteScout
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,DataXu
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,BlueKai
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Switch Concepts
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,MediaMath
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Krux Digital
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Improve Digital
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,sovrn (formerly Lijit Networks)
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Criteo
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Datalogix
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Taboola
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,SpotXchange
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,AppNexus
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Acuity Ads
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,eXelate
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,AddThis
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Yahoo Ad Exchange
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Lotame
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,SmartClip
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Tremor Media
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,OpenX
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Media Innovation Group
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Eyeota
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,adingo
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Semasio
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,PubMatic
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Sekindo
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,PulsePoint
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,TubeMogul
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,MediaMath
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Index Exchange (Formerly Casale Media)
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,LiveRamp
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Rubicon
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Advertising.com
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Adobe Audience Manager
