Timestamp,Gender,Faculty,Engineering Program,Law Program,Business Program,Arts Program,Other Program,Bachelor  Academic Year in EU,Masters Academic Year in EU,H.S.C or Equivalent study medium,S.S.C (GPA),H.S.C (GPA),Did you ever attend a Coaching center?,Coaching center name,Benifits you received from the coaching center,1st Year Semester 1,1st Year Semester 2,1st Year Semester 3,2nd Year Semester 1,2nd Year Semester 2,2nd Year Semester 3,3rd Year Semester 1,3rd Year Semester 2,3rd Year Semester 3,4th Year Semester 1,4th Year Semester 2,4th Year Semester 3,Regular/Irregular,Classes are mostly,Area1,Area2,Area3,Area4,Area5,Area6,Area7,Area8,Area9,Area10,Area11,Area12,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12,Item13,Item14,Item15,Item16,Item17,Item18,Item19,Item20,Item21,Item22,Item23,Item24,Item25,Item26,Item27,Item28,Item29,Item30,Item31,Item32,Item33,Q1,Q2,Q3,Q4,Q5,Q6 [What are the best aspects of the program?],"Q7. In your opinion,the best aspect of the program is","Q8. In your opinion,the next best aspect of the program is",What aspects of the program could be improved?,Do you feel that the quality of education improved at EU over the last year?,Do you feel that the image of the University improved over the last year?,Username
1/31/2016 13:26,Female,Business,,,BBA,,,1st Year,,Bangla Medium,3.75,4,Yes,Aflix Coaching center,It prepared me better for the exam,3.33,3.11,2.98,,,,,,,,,,0,Lecture & Discussion,4,5,5,4,5,4,4,4,4,5,4,4,5,2,5,4,5,5,4,4,4,5,5,2,5,5,2,3,4,2,4,5,2,5,5,4,4,5,4,5,4,5,3,5,5,5,4,4,4,4,2,Teaching/Learning,Overall learning environment,"Faculty, Resources, Teaching/Learning, Other",,,
1/31/2016 13:26,Male,Business,,,BBA,,,1st Year,,Bangla Medium,4.69,3.3,Yes,UCC Coaching Center,"It prepared me better for the exam, It improved my understanding of subject matter, It allow me to make good friends",3.85,3.8,3.73,,,,,,,,,,0,Lecture & Discussion,4,5,5,4,5,4,4,4,4,5,4,4,5,2,5,4,5,5,5,4,4,5,5,2,5,5,2,3,4,2,4,5,2,5,5,4,4,5,4,4,4,5,3,5,5,5,4,4,4,4,2,Teaching/Learning,Overall learning environment,"Faculty, Resources, Teaching/Learning, Other",,,
1/31/2016 13:36,Female,Business,,,BBA,,,1st Year,,English Medium,3.5,4,No,,,3.4,3.27,3.19,,,,,,,,,,0,Lecture & Discussion,4,5,3,5,5,4,3,4,5,3,5,3,4,5,2,2,5,4,4,2,5,4,5,5,5,5,2,3,4,2,5,4,2,4,5,5,5,5,5,5,5,2,2,3,5,4,5,4,4,4,3,Teaching/Learning,Teaching/Learning,Resources,Yes,Yes,
1/31/2016 15:27,Male,Arts,,,,M.A. in English,,,1st Year,Bangla Medium,3.38,2.6,No,,,3.69,3.44,,,,,,,,,,,0,Lecture & Discussion,4,4,3,4,1,1,4,4,4,4,4,4,4,5,5,4,5,4,4,5,3,5,4,1,1,4,4,4,1,1,1,1,1,1,4,4,4,4,1,1,3,1,1,2,2,5,3,1,1,2,5,Faculty,Faculty,"Faculty, Resources, Teaching/Learning, Overall learning environment, Other",,,
1/31/2016 15:32,,Arts,,,,M.A. in English,,,1st Year,Madrasa,5,4.92,Yes,Focus University admission test coaching centre,It increased my desire to learn,3.44,3.28,,,,,,,,,,,0,Lecture & Discussion,4,5,4,4,2,2,4,4,2,4,2,4,4,4,4,2,4,4,2,2,2,4,2,2,2,4,5,4,1,1,4,4,1,5,2,2,4,4,4,5,2,2,2,4,4,4,4,2,2,4,4,Faculty,Teaching/Learning,Overall learning environment,,,
1/31/2016 15:32,Male,Business,,,BBA,,,1st Year,,English Medium,3.8,2,Yes,Vertical Horizon,"It prepared me better for the exam, It improved my GPA Score, It increased my desire to learn",3.45,3.19,,,,,,,,,,,0,"Lecture,Discussion & Practical Lab",5,5,5,5,5,5,5,5,5,4,4,4,5,4,4,5,4,5,4,5,4,4,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,3,4,5,Faculty,Faculty,Faculty,Yes,Yes,
1/31/2016 15:35,Male,Business,,,BBA,,,1st Year,,Others,3.31,3.83,No,,,2.58,2.07,,,,,,,,,,,0,"Lecture,Discussion & Practical Lab",5,5,5,5,5,5,5,4,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,5,5,5,,3,4,4,5,5,Teaching/Learning,Teaching/Learning,Other,Yes,Yes,
1/31/2016 15:38,Female,Business,,,BBA,,,1st Year,,Bangla Medium,5,5,No,,,3.95,3.94,,,,,,,,,,,0,Lecture & Discussion,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,4,4,4,5,5,4,4,5,5,4,4,5,4,4,5,5,4,4,4,5,5,4,5,4,4,4,4,5,4,4,4,4,3,3,5,5,Faculty,Teaching/Learning,Other,Yes,Yes,
1/31/2016 15:39,Male,Business,,,BBA,,,1st Year,,Bangla Medium,3.69,3.75,No,,,3.35,3.29,,,,,,,,,,,0,Lecture & Discussion,3,4,4,4,5,4,4,3,4,4,4,4,5,4,5,5,4,5,4,4,5,5,4,4,4,4,4,4,5,5,4,5,4,5,5,4,5,5,5,5,4,4,5,4,5,5,3,3,4,4,4,Teaching/Learning,Faculty,Resources,,,
1/31/2016 15:39,Male,Business,,,BBA,,,2nd Year,,Bangla Medium,5,4,No,,,3.65,3.63,3.11,3.03,,,,,,,,,0,Lecture & Discussion,3,1,1,2,1,2,1,3,2,3,2,2,2,1,3,2,1,2,2,1,1,2,2,1,2,1,1,1,2,3,2,3,4,2,2,2,2,1,1,2,2,,,,,5,4,3,4,4,5,Faculty,Overall learning environment,"Faculty, Resources",Yes,Yes,
1/31/2016 15:40,Female,Business,,,BBA,,,1st Year,,Bangla Medium,4.31,3.9,Yes,Paragon,It prepared me better for the exam,3.63,3.37,,,,,,,,,,,0,"Lecture,Discussion & Practical Lab",5,5,4,4,5,5,5,5,5,4,5,5,4,4,5,4,4,5,5,5,4,4,4,4,5,4,5,5,5,4,5,4,4,5,5,4,5,4,4,4,4,5,5,4,4,4,4,4,3,4,5,,,Faculty,Yes,No,
1/31/2016 15:40,Male,Business,,,BBA,,,2nd Year,,Bangla Medium,4,4,Yes,UniAid Varsity Coaching,"It improved my understanding of subject matter, It increased my desire to learn, It allow me to make good friends",2.9,2.81,2.31,2.13,,,,,,,,,0,Lecture & Discussion,4,5,4,5,5,5,5,4,4,5,5,5,5,4,5,5,5,4,5,5,4,4,5,5,5,5,5,4,5,3,5,3,2,4,4,5,5,5,4,4,5,4,4,5,4,5,5,4,4,4,4,Faculty,Overall learning environment,"Faculty, Resources, Teaching/Learning, Overall learning environment",No,Yes,
1/31/2016 15:42,Female,Business,,,BBA,,,2nd Year,,Bangla Medium,5,5,No,,,3.63,3.71,3.68,3.73,,,,,,,,,0,Lecture & Discussion,5,5,4,5,5,4,3,4,5,4,4,5,5,4,4,4,5,4,4,4,5,4,5,2,5,4,4,5,4,2,2,4,2,5,5,4,5,5,4,4,4,4,3,3,3,5,2,3,4,4,3,Teaching/Learning,Faculty,"Faculty, Overall learning environment",Yes,Yes,
1/31/2016 15:43,Male,Business,,,BBA,,,1st Year,,Bangla Medium,4.88,5,No,,,3.43,3.18,,,,,,,,,,,0,Lecture & Discussion,4,5,4,5,5,4,4,5,3,4,5,5,4,5,5,4,5,4,4,,5,5,5,5,4,4,5,5,5,4,5,4,2,5,5,5,4,5,4,4,4,4,4,3,4,5,4,3,3,4,3,Teaching/Learning,Overall learning environment,Resources,Yes,Yes,
1/31/2016 15:43,Female,Business,,,BBA,,,1st Year,,Bangla Medium,4.3,4.28,No,,,2.83,2.86,,,,,,,,,,,0,"Lecture,Discussion & Practical Lab",4,5,5,5,5,4,5,5,4,5,5,5,5,5,4,4,5,4,5,5,5,4,4,5,4,4,5,5,5,4,4,4,5,4,4,5,4,4,5,4,4,5,5,4,5,5,5,3,4,5,4,Teaching/Learning,Faculty,Resources,Yes,Yes,
1/31/2016 15:48,Female,Business,,,BBA,,,4th Year,,Bangla Medium,3.88,4.6,Yes,ucc,It increased my desire to learn,3.2,3.15,3.23,3.32,3.35,3.34,3.4,3.38,3.33,3.36,3.38,,0,Lecture & Discussion,4,5,4,5,5,5,4,4,4,5,4,4,4,3,4,5,4,5,4,5,4,5,4,5,4,5,5,5,4,5,4,5,4,3,5,4,5,4,5,4,5,4,5,5,3,4,5,3,4,4,4,Faculty,Overall learning environment,Resources,Yes,No,
1/31/2016 15:49,Female,Business,,,BBA,,,3rd Year,,Bangla Medium,4.06,4.5,Yes,,It improved my understanding of subject matter,3.81,3.66,3.71,3.75,3.75,3.66,3.65,3.65,,,,,0,Lecture & Discussion,4,5,4,5,4,5,4,4,4,4,4,4,5,4,4,5,4,4,4,5,3,3,4,4,3,4,5,4,3,3,3,3,1,4,2,2,3,2,2,3,3,4,3,3,2,5,4,3,2,4,4,Teaching/Learning,Other,Overall learning environment,No,Yes,
1/31/2016 15:51,Male,Business,,,BBA,,,4th Year,,Bangla Medium,4.56,3.5,Yes,UCC,It increased my desire to learn,3.95,3.73,3.8,3.81,3.85,3.82,3.85,3.83,3.77,3.71,3.66,,0,Lecture & Discussion,4,3,2,2,5,3,4,4,4,3,4,3,2,2,2,2,4,4,2,4,2,4,2,1,2,4,2,2,3,1,4,2,1,5,4,2,2,4,3,4,2,4,2,3,4,5,3,4,4,2,4,Teaching/Learning,Teaching/Learning,"Faculty, Resources, Overall learning environment, Other",No,Yes,
1/31/2016 15:52,Female,Business,,,BBA,,,4th Year,,Bangla Medium,3.81,4,Yes,ucc,It improved my understanding of subject matter,3.18,2.61,2.77,3.04,3.13,3.23,3.27,3.33,3.3,3.31,3.36,,0,Lecture & Discussion,4,4,3,5,4,2,2,5,2,1,4,5,4,5,4,4,4,4,2,4,4,4,5,1,2,2,4,2,4,,4,2,2,2,4,4,5,4,2,2,4,5,2,4,2,5,5,4,4,5,5,Faculty,Overall learning environment,Overall learning environment,Yes,Yes,
1/31/2016 15:54,Male,Business,,,BBA,,,4th Year,,Bangla Medium,4.75,4.1,Yes,Focus,It increased my desire to learn,4,3.88,3.83,3.76,3.79,3.8,3.79,3.77,3.7,3.65,3.59,,0,"Lecture,Discussion & Practical Lab",4,4,2,5,5,4,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,3,3,3,2,Resources,Teaching/Learning,"Teaching/Learning, Overall learning environment",Yes,Yes,
1/31/2016 15:57,Male,Business,,,BBA,,,2nd Year,,Bangla Medium,4.06,3.3,Yes,,It improved my GPA Score,3.13,2.94,2.88,2.9,2.88,,,,,,,,0,,1,4,2,1,4,4,3,1,3,4,4,3,4,4,5,5,4,5,5,4,4,4,4,5,5,4,4,3,4,4,4,3,3,3,4,3,4,3,4,4,3,3,3,4,3,5,2,2,2,3,2,Teaching/Learning,Overall learning environment,"Faculty, Resources, Teaching/Learning, Overall learning environment",Yes,Yes,
1/31/2016 15:58,Male,Business,,,BBA,,,2nd Year,,Bangla Medium,4,4,No,,,2.84,2.53,2.78,2.88,,,,,,,,,0,Lecture based,4,2,5,4,5,4,4,5,4,2,2,4,4,1,4,4,1,4,4,4,4,1,1,4,4,4,1,1,1,4,4,4,4,4,4,1,4,1,5,4,4,,,,,5,3,4,4,4,4,Resources,Other,Teaching/Learning,No,Yes,
1/31/2016 15:58,Female,Business,,,BBA,,,2nd Year,,Bangla Medium,4.25,4.5,Yes,Sojib's coaching center,"It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter, It increased my desire to learn, It allow me to make good friends",2.93,3.06,3.13,3.14,3.13,3.07,,,,,,,0,"Lecture,Discussion & Practical Lab",5,5,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,3,4,4,2,4,2,3,3,3,4,4,4,4,2,3,,4,4,4,4,4,5,5,4,4,3,4,Resources,Teaching/Learning,"Faculty, Resources, Teaching/Learning, Overall learning environment",Yes,Yes,
1/31/2016 16:01,Female,Business,,,BBA,,,4th Year,,Bangla Medium,3.88,4.5,No,,,2.6,2.68,2.52,2.57,2.59,2.6,2.46,2.43,2.93,2.75,2.89,2.45,0,"Lecture,Discussion & Practical Lab",4,5,4,5,4,3,4,5,4,3,5,5,5,5,4,4,5,5,4,5,5,5,5,5,4,3,5,4,3,5,3,4,3,5,5,4,5,5,3,4,5,5,4,5,3,5,5,,4,5,5,Teaching/Learning,Resources,"Teaching/Learning, Overall learning environment",Yes,Yes,
1/31/2016 16:03,Female,Business,,,BBA,,,2nd Year,,Bangla Medium,5,4.3,No,,,3.33,3.63,3.58,3.61,3.55,3.52,,,,,,,0,"Lecture,Discussion & Practical Lab",4,4,4,5,5,5,4,2,4,5,5,4,5,4,5,4,5,4,3,4,4,5,5,5,3,5,4,2,2,2,3,4,3,4,5,4,2,4,4,5,4,4,3,3,3,4,5,3,4,4,5,Faculty,Overall learning environment,Overall learning environment,Yes,Yes,
1/31/2016 16:07,Female,Business,,,BBA,,,2nd Year,,Bangla Medium,4.75,4.4,Yes,ucc,It prepared me better for the exam,3.53,3.32,3.3,3.27,3.24,3.18,,,,,,,0,"Lecture,Discussion & Practical Lab",4,5,5,5,5,4,4,4,4,5,4,5,5,4,4,4,4,3,4,4,5,5,5,4,5,4,5,4,4,4,5,5,5,5,4,4,5,4,4,4,4,5,5,4,4,5,4,2,3,4,4,Faculty,Faculty,Overall learning environment,Yes,Yes,
1/31/2016 16:10,Female,Business,,,BBA,,,2nd Year,,Bangla Medium,4.25,4.2,No,,,3.55,3.48,3.42,3.39,3.32,3.23,,,,,,,0,"Lecture,Discussion & Practical Lab",5,5,5,5,5,5,5,4,4,5,4,4,5,4,4,4,5,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,5,3,2,2,4,3,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes,
1/31/2016 16:31,Male,Business,,,BBA,,,4th Year,,Bangla Medium,5,4.3,No,,,3.71,3.7,3.63,3.59,3.58,3.49,3.48,3.42,3.36,3.34,,,0,Lecture & Discussion,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,,4,4,4,5,Teaching/Learning,Resources,Resources,Yes,Yes,
1/31/2016 16:37,Male,Business,,,BBA,,,4th Year,,Bangla Medium,3.94,4.2,Yes,mabs,"It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter, It allow me to make good friends",3.78,3.82,3.77,3.68,3.57,3.53,3.59,3.59,3.54,3.53,,,0,"Lecture,Discussion & Practical Lab",4,4,2,2,3,4,2,5,5,4,4,2,4,3,4,2,4,2,4,2,4,2,4,2,3,2,2,4,2,2,4,1,1,2,4,3,4,5,2,4,4,4,2,4,4,5,5,3,3,4,2,Teaching/Learning,Resources,Overall learning environment,No,Yes,
1/31/2016 16:43,Male,Business,,,BBA,,,4th Year,,Bangla Medium,4.13,3.8,No,,,3.28,3.14,2.98,2.93,2.91,2.9,2.94,2.93,2.86,2.81,2.73,,0,Lecture & Discussion,4,,4,3,5,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,4,4,4,4,3,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,4,3,2,Faculty,Faculty,Other,Yes,Yes,
1/31/2016 17:18,Male,Business,,,BBA,,,2nd Year,,Bangla Medium,4.94,4.6,Yes,ucc,It allow me to make good friends,3.78,2.67,,,,,,,,,,,0,"Lecture,Discussion & Practical Lab",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,4,5,Faculty,Faculty,Overall learning environment,Yes,Yes,
1/31/2016 17:18,Male,Business,,,BBA,,,2nd Year,,Bangla Medium,3.63,3.83,Yes,VARSETILE COACHING MIRPUR 1,"It prepared me better for the exam, It improved my GPA Score, It allow me to make good friends",1.7,1.99,1.89,1.61,,,,,,,,,0,"Lecture,Discussion & Practical Lab",5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,,,,5,5,4,5,4,5,5,5,5,5,5,5,5,4,5,4,5,4,5,5,5,3,4,4,5,Faculty,Teaching/Learning,"Resources, Overall learning environment, Other",Yes,Yes,
1/31/2016 17:20,Male,Business,,,BBA,,,1st Year,,Bangla Medium,4.06,3.5,No,,,3.23,2.15,,,,,,,,,,,0,Lecture & Discussion,4,5,3,5,4,3,4,5,4,4,4,4,4,3,4,3,3,5,4,5,4,5,4,4,4,3,3,3,3,3,3,3,3,3,4,5,3,3,4,3,3,5,3,5,4,5,5,4,3,4,5,Faculty,Other,Teaching/Learning,Yes,Yes,
1/31/2016 17:25,Male,Business,,,BBA,,,1st Year,,Bangla Medium,4.75,4,Yes,icon,It improved my understanding of subject matter,3.75,3.78,,,,,,,,,,,0,Lecture & Discussion,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,4,5,5,5,,5,5,5,5,5,4,5,5,4,4,5,5,Faculty,Overall learning environment,Teaching/Learning,Yes,Yes,
1/31/2016 17:25,Female,Business,,,BBA,,,1st Year,,Bangla Medium,4.31,4.1,Yes,ucc,"It prepared me better for the exam, It improved my understanding of subject matter, It increased my desire to learn",3.78,3.79,,,,,,,,,,,0,Lecture & Discussion,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,2,Teaching/Learning,Overall learning environment,Resources,,,
1/31/2016 17:26,Male,Business,,,BBA,,,3rd Year,,Bangla Medium,4.06,2.6,No,,,2.58,2.46,2.5,2.37,2.34,2.51,2.41,2.42,,,,,0,Lecture & Discussion,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,5,4,4,4,5,5,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,,5,5,5,5,5,5,5,5,4,4,4,4,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes,
2/1/2016 12:39,Female,Business,,,BBA,,,1st Year,,Bangla Medium,5,5,Yes,ucc,"It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter, It increased my desire to learn",3.95,3.9,3.85,,,,,,,,,,0,"Lecture,Discussion & Practical Lab",4,4,5,4,5,4,4,5,4,5,4,5,5,4,5,4,5,4,4,5,5,4,5,5,5,5,4,5,5,4,5,4,4,4,5,5,5,5,4,4,5,5,4,5,5,5,5,4,4,4,5,Teaching/Learning,Teaching/Learning,Resources,,,
2/1/2016 12:39,Male,Business,,,BBA,,,3rd Year,,Bangla Medium,4,4.7,No,,,3.95,3.88,3.84,3.82,3.71,3.69,3.62,3.55,,,,,0,Lecture & Discussion,4,5,4,4,5,4,5,5,4,5,5,4,5,5,5,4,5,5,4,4,4,5,5,3,4,4,4,5,5,5,5,5,3,5,5,5,5,5,5,5,5,4,3,4,4,5,3,2,2,4,5,Faculty,Teaching/Learning,"Resources, Overall learning environment",Yes,Yes,
2/1/2016 12:42,Male,Business,,,BBA,,,3rd Year,,Bangla Medium,4.31,2.9,No,,,3.5,3.54,3.5,3.48,3.42,3.32,3.21,3.09,3.1,,,,0,"Lecture,Discussion & Practical Lab",5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,4,3,4,3,4,5,5,4,5,4,4,5,5,5,5,5,5,5,4,4,4,3,Teaching/Learning,Overall learning environment,Resources,Yes,Yes,
2/1/2016 12:44,Female,Business,,,BBA,,,1st Year,,Bangla Medium,4.31,3.8,No,,,3.6,3.38,3.24,,,,,,,,,,0,"Lecture,Discussion & Practical Lab",4,3,2,4,5,5,4,5,3,5,4,5,5,4,5,5,4,4,5,5,4,5,4,5,4,4,5,5,5,3,,4,4,4,4,4,4,5,5,4,5,3,3,3,4,5,3,3,3,4,2,Teaching/Learning,Overall learning environment,Overall learning environment,,,
2/1/2016 12:48,Female,Business,,,BBA,,,3rd Year,,Bangla Medium,4.56,4.5,Yes,saifurs coaching center,"It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter, It increased my desire to learn",2.95,3,3.11,3.07,3.04,2.85,2.84,,,,,,0,,5,5,4,5,5,5,4,5,3,4,5,5,5,4,5,5,5,5,5,4,4,4,5,5,4,4,5,5,5,2,5,5,4,5,5,5,5,5,5,4,5,4,4,4,4,5,5,4,4,4,3,Teaching/Learning,Overall learning environment,,Yes,Yes,
2/1/2016 12:49,Male,Business,,,BBA,,,1st Year,,Bangla Medium,4.13,4.4,Yes,UCC,It prepared me better for the exam,2.73,2.7,2.49,,,,,,,,,,0,Lecture & Discussion,4,4,4,5,5,4,4,5,4,4,4,5,5,4,5,4,4,4,4,4,4,5,4,4,4,5,5,5,4,4,5,5,3,4,5,4,5,5,4,5,4,4,4,4,4,5,5,2,3,4,3,Faculty,,Resources,,,
2/1/2016 12:52,Female,Business,,,BBA,,,1st Year,,Bangla Medium,5,4.9,Yes,ucc,It improved my understanding of subject matter,2.78,1.9,1.48,,,,,,,,,,0,"Lecture,Discussion & Practical Lab",4,4,5,4,5,4,4,5,4,4,5,5,5,4,4,4,5,5,5,4,4,4,5,4,4,4,4,5,5,5,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,,5,4,4,5,3,Teaching/Learning,Overall learning environment,"Faculty, Resources, Teaching/Learning",Yes,Yes,
2/1/2016 13:52,Male,Business,,,BBA,,,1st Year,,Bangla Medium,4.69,3.8,No,,,3.55,3.38,,,,,,,,,,,0,Lecture & Discussion,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,4,5,4,1,1,1,4,4,4,5,5,4,5,3,5,3,4,4,4,5,4,3,5,4,Teaching/Learning,Overall learning environment,Overall learning environment,Yes,Yes,
2/1/2016 13:54,Male,Business,,,BBA,,,4th Year,,Bangla Medium,4.81,3.8,No,,,3.25,3.06,2.99,3.03,3,2.95,3,3.05,3.05,3,2.96,,0,"Lecture,Discussion & Practical Lab",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,4,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,5,5,5,4,4,5,5,Faculty,Teaching/Learning,Other,Yes,Yes,
2/1/2016 13:55,Male,Business,,,BBA,,,4th Year,,Bangla Medium,5,4,No,,,0,1.83,3.25,3.85,3.61,3.64,3.84,3.64,,,,,0,Lecture & Discussion,4,4,4,5,5,2,1,5,5,4,2,4,1,2,1,1,4,2,2,1,1,4,2,1,1,4,1,1,4,1,3,4,1,1,2,2,3,4,4,4,5,3,2,2,3,3,2,2,2,1,1,Faculty,Overall learning environment,"Faculty, Resources, Teaching/Learning, Overall learning environment, Other",Yes,Yes,
2/1/2016 13:56,Female,Business,,,BBA,,,4th Year,,Bangla Medium,3.88,4.2,Yes,"E Haque,Ambasidor",It improved my GPA Score,3.13,3.1,2.9,2.81,2.8,2.77,2.82,2.72,2.68,2.69,2.74,,0,"Lecture,Discussion & Practical Lab",4,4,5,4,5,5,4,5,4,5,5,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,3,3,4,3,3,Teaching/Learning,Overall learning environment,Resources,Yes,Yes,
2/1/2016 13:58,Female,Business,,,BBA,,,4th Year,,Bangla Medium,3,3,Yes,UCC,"It prepared me better for the exam, It improved my understanding of subject matter, It increased my desire to learn",2.5,2.6,2.68,2.8,2.83,2.85,2.85,2.9,2.95,,,,0,Lecture & Discussion,4,4,5,4,5,4,3,,3,4,3,3,4,4,5,4,5,4,3,3,5,5,4,5,5,4,5,4,4,2,2,3,3,3,4,4,5,4,5,4,4,4,,4,5,5,5,4,3,4,3,Teaching/Learning,Faculty,Overall learning environment,Yes,Yes,
2/1/2016 13:58,Female,Business,,,BBA,,,2nd Year,,Bangla Medium,4.06,3.6,No,,,3,2.39,2.41,2.38,,,,,,,,,0,Lecture & Lab,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,5,5,Teaching/Learning,Teaching/Learning,Other,Yes,Yes,
2/1/2016 14:00,Male,Business,,,BBA,,,2nd Year,,Bangla Medium,4.25,4.4,No,,,3.75,3.73,3.67,3.69,,,,,,,,,0,"Lecture,Discussion & Practical Lab",,5,,5,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,,4,,4,4,4,4,5,5,4,4,5,4,4,4,5,2,2,2,3,2,Resources,Faculty,Teaching/Learning,Yes,Yes,
2/1/2016 14:02,Male,Business,,,BBA,,,4th Year,,Bangla Medium,3.38,3.6,No,,,2.93,2.9,2.76,2.66,2.64,2.67,2.73,2.72,2.75,2.75,2.75,,0,Lecture & Discussion,4,4,4,4,,5,4,5,3,3,3,4,4,4,4,4,4,4,4,3,4,4,5,4,4,4,5,3,2,2,4,4,2,2,4,4,4,3,4,4,3,4,3,3,2,,5,4,3,3,4,Teaching/Learning,Overall learning environment,Other,Yes,Yes,
2/1/2016 14:09,Female,Business,,,BBA,,,2nd Year,,Bangla Medium,5,4.9,Yes,UCC,"It prepared me better for the exam, It improved my understanding of subject matter",3.68,3.54,3.48,3.45,,,,,,,,,0,Lecture & Discussion,5,5,5,2,5,3,5,4,5,5,4,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,3,3,4,3,5,5,4,4,4,2,Teaching/Learning,Overall learning environment,"Faculty, Resources",No,Yes,
2/1/2016 14:11,Female,Business,,,BBA,,,2nd Year,,Bangla Medium,4.88,4.9,No,,,3.25,3.08,3.23,3.12,,,,,,,,,0,Lecture & Discussion,5,4,4,5,5,4,4,5,4,4,4,4,4,3,4,4,5,5,4,3,4,5,4,4,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,5,3,4,4,4,3,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes,
2/1/2016 15:21,Male,Business,,,BBA,,,2nd Year,,Bangla Medium,4.44,3.5,No,,,3.53,3.25,3.2,3.25,,,,,,,,,0,Lecture based,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,2,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,5,2,Faculty,Overall learning environment,Other,Yes,Yes,
2/1/2016 15:51,Female,Business,,,BBA,,,1st Year,,Bangla Medium,4.19,4.5,Yes,e houqe,It improved my understanding of subject matter,3.85,3.65,3.51,,,,,,,,,,0,Lecture & Discussion,3,3,3,4,2,2,2,3,4,4,2,3,2,2,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,2,2,3,2,3,3,3,,2,3,3,4,3,2,3,3,3,,3,4,3,Other,Teaching/Learning,Faculty,No,No,
