idx	nNN	NNindex	a	b	aNN	bNN	processID	NNprocessID
2875	0	2628	-14.1369763649444	-10.3082085744442	-14.0590707310493	-10.1118786343362	0	3
10082	0	10081	14.7822949415378	2.20211427001453	14.7573799225072	2.16744326735296	2	1
4166	0	4168	-8.090414409398	-7.75817368330113	-8.24321781298517	-7.94488597921521	1	3
8775	0	8777	9.24035242270029	-3.4822878861941	9.50804713749378	-3.76665095957604	0	2
7364	0	7363	3.32297578218156	18.6676823924638	3.53257388056759	18.9394053658529	4	3
3384	0	3375	-11.7044421700294	-11.7694499472038	-11.9208979104895	-11.6734796544406	4	0
5753	0	5751	-1.64928122133583	2.93521339821018	-1.8750819942325	2.9878307966735	3	1
7710	0	7463	4.9337087144504	-12.130544229767	4.62030400765237	-12.0719744653421	0	3
10857	0	10856	17.8359098568512	4.4738345000725	17.6817544310755	4.63582157585698	2	1
3936	0	3938	-9.21869480355342	-2.8896467999118	-9.23627095206914	-3.17748926955064	1	3
4150	0	4157	-8.39318998025781	-10.3679855461391	-8.20818098549653	-9.88895713776206	0	2
3734	0	3725	-10.5803455025595	7.08270780404848	-10.7279271853185	6.95854820714058	4	0
11271	0	11272	19.6245398671723	-14.8150202065057	19.6917215432707	-14.6674127330933	1	2
4731	0	4989	-5.59577338467602	3.25917437757147	-5.54036626731466	3.46586110595776	1	4
10600	0	10603	16.4691276271832	4.89472888189928	16.4254267145204	4.57496278420146	0	3
4381	0	4643	-6.67384520769448	-15.4324988857751	-6.49562209980528	-15.1545479665439	1	3
10560	0	10569	16.2293500651968	-3.07668245534096	16.5397939855734	-2.97319366705053	0	4
3095	0	2846	-12.9582078594624	-17.115650087666	-13.0955554741352	-16.9953806705303	0	1
9821	0	10070	13.9742412638099	1.23434079646455	14.1001246980187	1.53779521851727	1	0
6076	0	6327	-0.73711549752837	16.8367448928921	-0.568043117467061	16.5686654842873	1	2
11316	0	11319	19.7695322090583	-5.81627857299423	19.4836509405825	-5.72650970175485	1	4
6147	0	6148	-0.403091538872143	-19.6077024279828	-0.474471909838262	-19.8161952942459	2	3
8274	0	8265	7.51093321389871	-2.99926924503385	7.56230255529515	-3.05476960198157	4	0
1483	0	1482	-19.4679602737458	16.4799912769244	-19.362103685783	16.2346238103531	3	2
3235	0	2983	-13.3005944390717	10.4446759607772	-13.3373658291326	10.3330865199282	0	3
2949	0	2693	-13.725277956764	3.09718933946287	-13.9509399954314	2.99160152093011	4	3
6972	0	6965	3.00553084462931	-7.98723544059978	2.53441022748432	-8.03633542757373	2	0
5998	0	5997	-1.08251588631332	1.19629533965157	-1.31754515538871	1.11428609544265	3	2
10302	0	10555	15.8619789291173	-4.51937868456153	16.0470253513435	-4.53026849318346	2	0
3125	0	2876	-12.788814964552	-11.0861181514301	-12.9184519090902	-11.0333739522617	0	1
11067	0	11064	18.750130238427	-5.47661662860403	18.4695039135833	-5.65674324479078	2	4
7270	0	7022	3.26079622072015	2.09762172067595	3.02170523280186	1.87400293764557	0	2
5517	0	5515	-3.35896852476581	7.33212049853687	-3.71537020328187	7.56808846985755	2	0
8215	0	7969	7.02675290611969	-12.9013074125045	6.80849202764043	-12.7253560042199	0	4
9631	0	9630	12.6811906367914	14.5258974306604	12.3957109847008	14.4853503431159	1	0
5911	0	5913	-0.819650333214975	-15.7980899745222	-0.682405582240244	-15.8834026465909	1	3
1659	0	1650	-18.6322340352067	0.194695745805869	-18.6319282858853	0.031138072374756	4	0
6168	0	6169	-0.891397546696346	-15.5382082315394	-0.851406511414053	-15.5191459022836	3	4
3474	0	3472	-11.5581802155351	6.15615820160768	-11.3939324457391	6.05302595528627	4	2
8898	0	8899	9.64540056352214	19.9991569456846	9.61180450188409	20.5868725516428	3	4
11335	0	11344	19.3066963844626	-0.489110877563817	19.351526586465	-1.03590430684631	0	4
2711	0	2960	-13.9187231417071	7.10016347554703	-13.9131455005286	7.231312623931	1	0
4468	0	4460	-7.21697409284233	0.916212242490832	-7.25550273259977	0.804277165766737	3	0
3940	0	3944	-9.53922893078823	-1.27857534717149	-9.780622137427	-1.26492395663323	0	4
5828	0	5827	-2.01668514758823	17.8598406841795	-1.94667163338453	18.106286860014	3	2
10153	0	10151	14.855927060973	16.0318858651321	15.0046911601683	16.0087959492785	3	1
3621	0	3620	-10.2961998726553	-14.5379671502846	-10.3117691548727	-14.2024312693109	1	0
10865	0	10873	17.7790441790891	6.85169149342093	17.9220400596769	6.69295302750503	0	3
7592	0	7337	3.98242395425634	14.2252929084585	4.11012280330352	14.2236603881979	2	2
11412	0	11411	19.8897642506403	13.2926989704002	19.9274985653046	13.185828039722	2	1
6554	0	6296	0.207690156422739	10.207524407526	0.279611355913355	10.1381703027213	4	1
2247	0	2240	-16.3647009778556	16.412319055308	-15.9809008090467	16.4512521177626	2	0
8811	0	8818	9.83401523557155	3.89621819168402	9.63900625774513	4.02129285922364	1	3
9135	0	9143	10.2990922580189	17.6664547656189	10.4375555197783	17.8062458266064	0	3
9991	0	9996	14.6106942166252	-15.746540896288	14.9598779591646	-15.5274178247185	1	1
10406	0	10664	15.9813332388176	16.1757770444511	16.416436112402	16.0961189955167	1	4
5749	0	5492	-3.10224770684889	2.09327516834679	-3.19890083587678	2.03468481777648	4	2
10743	0	10735	17.5463584610688	-19.4092759624616	17.6413727495992	-19.1002039952636	3	0
9597	0	9341	12.2624026188543	7.24863234853607	12.0170591101115	7.09156026353839	2	1
10339	0	10083	14.6149639918772	2.19559794624549	14.6207779032659	2.12810403226835	4	3
7503	0	7247	4.62038250462341	-4.27688751246021	4.49299654002365	-3.90626874749368	3	2
3415	0	3160	-12.3377515242009	-4.52912835677975	-12.637723643046	-4.34027039898456	0	0
9225	0	8977	11.0571228991031	-15.212757107798	11.0155193740831	-14.9416198275001	0	2
4447	0	4445	-7.38797941798059	-2.30671771447161	-7.78770724128669	-2.13097498220367	2	0
4502	0	4503	-7.42508414231636	8.56911032814097	-7.37985409365609	8.62531580612194	2	3
5043	0	5035	-5.59439655201814	13.9781384337316	-5.74223487951108	13.9880433868299	3	0
9358	0	9350	11.3298937748792	9.92706502105354	11.4192846934007	9.77978448439304	3	0
2953	0	2952	-13.5424200262165	4.32120435384639	-13.4448560171756	4.29895284151081	3	2
7197	0	7199	3.59892499010319	-13.5697482077038	3.63403230942286	-13.5752041553963	2	4
6450	0	6451	0.102812644263179	-9.5319869191383	0.118027968257064	-9.59752408744935	0	1
9103	0	9102	10.9533730563931	9.99391075408767	10.7839343976546	10.2481087033163	3	2
6466	0	6467	0.865909277782074	-6.94384310072465	0.631303609135136	-6.80432130912165	1	2
9724	0	9466	13.1949575513319	-18.8852782351776	13.0315227362226	-19.0704795315806	4	1
9022	0	9020	10.903179715096	-5.94191547692816	10.9909215411828	-5.80197826935913	2	0
11055	0	10806	18.250865608648	-6.02833604728327	17.979533994627	-5.80785221701311	0	1
7839	0	7837	5.38428185752947	12.1764975434978	5.39335561643683	12.2586277430809	4	2
3696	0	3697	-10.2852845136586	0.201111689083829	-10.1273375412723	0.0935873314517603	1	2
7027	0	6777	2.82968874330245	3.40205416730626	2.75407786798354	3.52404474690245	2	2
1211	0	1468	-19.5189545438406	12.9936018950965	-19.3699428593021	13.049064055196	1	3
5422	0	5423	-3.0581677445207	-11.8539617902428	-3.08884665411441	-11.8291959266264	2	3
4107	0	4369	-8.06822061969612	-19.323030361074	-8.05182346500355	-19.0640320538569	2	4
6675	0	6421	1.02461115853379	-15.283776366755	0.918479227156061	-15.5383590957337	0	1
1643	0	1635	-18.6278688139004	-2.91884135756165	-18.5074961105272	-2.78690236483263	3	0
10819	0	10561	17.2510150183764	-3.5045397180663	17.0444264596929	-3.66492715926363	4	1
8492	0	8493	8.64440753148451	-9.62774025149664	8.57716512192774	-9.97613157294562	2	3
1373	0	1372	-19.110900937502	-5.96252931258975	-19.2682060697819	-5.79062690778308	3	2
10059	0	10056	14.4753635705299	-2.98933208139411	14.6876883832534	-2.80679403276272	4	1
7863	0	7864	5.49984101062912	17.0246166707494	5.28927213137703	16.9724484572345	3	4
7535	0	7537	4.19422860842933	3.69047326764107	4.47385918932831	3.17825326387675	0	2
4624	0	4622	-6.84278466943481	-18.562455510144	-6.40283364973978	-18.6600021495492	4	2
5816	0	5810	-2.1191925551425	16.0650772465307	-2.54647050194085	16.2203005690073	1	0
1747	0	1743	-18.0992522354055	17.8169236940665	-18.289102285576	17.5771638150069	2	3
4471	0	4729	-6.909388000981	2.16543631167135	-6.86568475985103	2.01670920477669	1	4
3883	0	3875	-9.52083972550683	-14.0761805628668	-9.52704258527912	-14.1599971333256	3	0
2596	0	2854	-13.8769340125773	-15.7839939958263	-13.6756332903906	-15.774159991288	1	4
6958	0	6956	2.92589734129911	-10.5538966303249	3.03225196179319	-10.5277783687589	3	1
6318	0	6319	-0.49185834682479	13.7587045094149	-0.58098219309953	13.9092939030046	3	4
3108	0	3109	-12.4371397545444	-15.864129789582	-12.6942850682858	-15.7638631485237	3	4
9575	0	9583	12.1675530416952	3.91665287966951	12.1287534358539	3.94272924807064	0	3
11340	0	11092	18.8841122611033	0.43081379397108	18.6169562644558	0.367183135195637	0	2
11322	0	11318	19.4827928250922	-6.15097624192984	19.4684859311457	-5.95652792115142	2	3
5201	0	5202	-4.21193611246266	-4.86479587315173	-3.97229840327787	-4.80704274824148	1	2
1610	0	1362	-18.9796375889231	-8.15690406638027	-18.8419992827338	-8.19322725225895	0	2
8981	0	8975	10.4619024248329	-13.9809005559734	10.3015642546884	-13.8703765521059	1	0
5285	0	5294	-4.65371234741876	12.9396835420255	-4.58818780452466	13.0184442541687	0	4
8587	0	8580	8.26971677635827	8.63146497290049	8.1258197806299	8.72407783969808	2	0
1454	0	1453	-19.4237789736886	10.0426552875731	-19.4886071671934	10.1081073764104	4	3
2455	0	2206	-15.8590516232342	8.12463478753508	-15.9794926374529	8.01957877070288	0	1
9879	0	9622	13.2131256173423	12.24379329531	13.1397752885583	12.2694961973767	4	2
9514	0	9513	12.079831886087	-10.1693621615177	12.4533637780759	-10.1971938075879	4	3
4255	0	4001	-9.07727981465561	10.0748934802232	-9.30753011417726	10.1795342716557	0	1
2340	0	2094	-15.8341674816015	-15.3106095373165	-16.1931230228867	-15.2835425056452	0	4
9888	0	9889	13.3716914513688	14.0245006245242	13.7440313975407	14.1000453951893	3	4
3751	0	3746	-10.5510635879099	10.5966203737982	-10.3093856714286	10.1873955312714	1	1
1682	0	1681	-17.9759095885807	4.9664577800264	-18.237435060007	5.13269143295582	2	1
9246	0	9247	11.9660281513554	-11.55999770076	12.0398861218787	-11.4454289795946	1	2
2670	0	2678	-14.7532204640035	-0.172378514060168	-14.4776399486743	-0.185641214282688	0	3
7053	0	7052	2.56982206566919	8.11352610946093	2.6085767736135	8.16948462401154	3	2
6697	0	6696	1.90871302597948	-11.2239555446375	2.12237005484227	-11.5120094808742	2	1
5010	0	5011	-5.2494572063755	8.46084978326822	-5.12687326800997	8.61345006475253	0	1
4960	0	4713	-5.91899797694506	-1.24152766840775	-5.97279539145668	-1.19356310176018	0	3
3448	0	3447	-11.3263541800342	1.01378081686035	-11.6500675438534	1.09977324717642	3	2
10673	0	10671	16.7607409713992	17.8678028158998	16.943235037259	18.1832178431244	3	1
1566	0	1568	-17.9765216158156	-17.7280686745515	-18.124052149437	-17.7082611952383	1	3
10252	0	10505	15.8455622450501	-14.4903725954326	15.7488561977495	-14.3270161376179	2	0
4754	0	4496	-7.04387033518701	7.32933525143011	-7.00643610137454	7.14595208533769	4	1
3130	0	2881	-13.1475460896181	-9.91082560578103	-13.1933526528863	-10.1442490944269	0	1
4956	0	4957	-5.15771353939498	-2.91706492983308	-5.29394136182128	-2.87083934360082	1	2
7759	0	7750	5.04185686690902	-3.93039543173692	5.01765115546242	-4.10178322682866	4	0
4119	0	4118	-8.74478863273866	-18.0973999774473	-8.58346877440155	-18.3019286240826	4	3
10136	0	10139	14.9265192925256	13.2483312511398	14.8227062279862	13.1456217805844	1	4
6239	0	6238	-0.692800712611387	-1.82855708417282	-0.402903982168605	-1.99690924683403	4	3
9482	0	9475	12.5893858938976	-16.258389874118	12.3710472000947	-16.1806599539341	2	0
6793	0	6537	1.24252397176021	7.48545175093386	1.28575924402771	7.04788071890275	3	2
7487	0	7488	4.74882051665504	-6.68135954331091	4.7260058058849	-6.9186153358863	2	3
7175	0	7184	2.98900579558039	-17.0182138920247	3.31133115560376	-17.0366442805063	0	4
6702	0	6701	2.12067370131198	-10.6499657160499	1.98462534211015	-10.8556221056255	2	1
2927	0	3183	-12.7405654038037	-1.18646363306186	-12.6325141952747	-1.10919895433836	2	3
8206	0	7947	7.44906416277173	-16.0361220048927	7.283563416972	-16.0494273626719	1	2
8110	0	7861	6.09529514241499	16.8428485713219	6.03152798131706	16.6951348310991	0	1
3467	0	3468	-11.5519264858352	5.53327654534767	-11.5763595636497	5.43084574799822	2	3
3913	0	3911	-9.35604833970519	-7.69592513185051	-9.01185386396572	-7.94012785545633	3	1
6004	0	6000	-1.53845154808004	2.30242380283327	-1.71899952313549	2.58377667257444	4	0
9654	0	9656	12.8106307061489	18.57464682217	12.973124926398	18.7179880028602	4	1
3353	0	3354	-11.900602955314	-18.0678700093494	-11.8486624627213	-18.0091658656712	3	4
5784	0	5770	-2.74363455568984	8.582171264663	-2.61712029344429	8.55819081268937	4	0
5986	0	5989	-1.04946706573442	-0.774376572678343	-1.06964329145729	-0.637733711535878	1	4
6263	0	6264	-0.470156884427102	2.98695208895689	-0.769950493484209	2.98077165832093	3	4
6326	0	6328	-0.0694413316728575	16.1035850029855	-0.393387442933943	16.1840357182077	1	3
11157	0	10901	18.5166183738116	13.2355063048616	18.380075932277	13.1951543020615	2	1
3220	0	3229	-12.8006843176466	7.78231317629374	-12.5217776744526	7.73875962382794	0	4
8969	0	8964	10.1979709491663	-17.2398039836169	9.92302846699129	-17.493774965609	4	4
10115	0	10116	14.4182856693482	9.73011933854407	14.656863564613	9.79392295121892	0	1
1442	0	1441	-19.1831567677904	8.03753693359511	-19.218393505634	8.49718283952815	2	1
9230	0	9238	11.175818320773	-14.055454578051	11.2999090299968	-13.8410276710305	0	3
7424	0	7415	4.55404081738984	-19.7259923746422	4.37870870373326	-19.9766428949271	4	0
1985	0	1737	-17.811103463619	15.9026491330274	-18.0618876712548	16.039657511706	0	2
2984	0	2983	-13.5482260479677	10.3779487234143	-13.3373658291326	10.3330865199282	4	3
2897	0	2899	-13.377734198098	-6.98833340208481	-13.4958227271402	-6.88808749786372	2	4
7341	0	7602	3.98673457862719	15.6128070242567	4.20940653447285	15.939685473285	1	2
2336	0	2587	-14.5157958319375	-17.1347427008466	-14.4514305959604	-17.3313577474676	1	2
1901	0	1895	-17.320370694386	-1.79631038212379	-17.7195534570776	-1.93883885104391	1	0
10289	0	10293	15.6511911614358	-7.73411087538864	15.4323644497209	-7.46873953437667	4	3
2139	0	1882	-16.8600253304992	-5.8581260299723	-17.0755469066374	-6.01340930976712	4	2
10141	0	10399	14.7985911693797	13.8721523495929	14.8529902479429	13.8403132605625	1	4
4429	0	4428	-7.41772102367899	-7.10240610226162	-7.5775586336206	-7.00443507480623	4	3
8248	0	8247	7.59101327301523	-7.61640682974192	7.69767118661904	-7.53931434368836	3	2
8797	0	9050	9.74521632406682	0.400054469866384	9.85327529596621	0.350405790328649	2	0
6531	0	6787	0.520518579671424	6.36355958178614	0.57608870267079	6.29409536529313	1	2
8886	0	9144	10.4850551665099	18.3462950999844	10.3558641200546	18.5617570273717	1	4
10985	0	10737	18.0210068138086	-19.969499337167	17.9539642158209	-19.79526331324	0	2
10063	0	10310	14.8921478687716	-2.40359364463629	14.8833652073658	-2.28378711900605	3	0
9090	0	8843	9.60168962010255	8.87014063086947	9.69301717270261	9.05929817329128	0	3
5727	0	5725	-2.65459580684146	-1.4112666493085	-2.7633198145761	-1.08921726363029	2	0
6937	0	6935	2.51334477048534	-14.2430937217337	2.29968760651252	-14.341279739027	2	0
5490	0	5498	-3.70686392679385	2.89568801749055	-3.50887672926139	2.54285803998774	0	3
2229	0	2225	-16.4680242937321	12.6854828698621	-16.6673385061676	12.8206091813738	4	0
6419	0	6418	0.631247026065935	-16.7408725791345	0.573000858033514	-16.4836114516956	4	3
11119	0	11115	18.3260722424078	5.67102027030439	18.0905404006175	5.5652798234298	4	0
10098	0	10090	14.5650721862532	4.72112963478614	14.4422381602806	4.71424288980932	3	0
5833	0	5834	-2.25962513499645	19.1855994234279	-2.17946431552901	18.9850465613658	3	4
8602	0	8601	8.43166851547948	12.6899692228947	8.67451157721429	12.5101636717386	2	1
5565	0	5574	-3.17385375970784	18.0125137753549	-3.45770637498914	17.9883784240377	0	4
11285	0	11292	19.1639973059962	-11.1117364383425	19.4937773749252	-10.8369900951424	0	2
9120	0	9123	10.4607974102076	14.4961100845817	10.5096685304917	14.4293016978262	0	3
8267	0	8268	7.70680945609863	-3.75513274059395	7.72773948745253	-4.09309102172437	2	3
2163	0	2155	-16.8528045350162	-1.03596132978025	-16.9376518177924	-1.04924416528639	3	0
10751	0	11009	17.8998761259597	-16.8514637426646	18.0912071915838	-16.9187245470853	1	4
11374	0	11365	19.0018547581361	5.13171739408666	18.9902793142813	5.02831685253023	4	0
3406	0	3663	-10.5631503119629	-7.04826853979471	-10.409803192304	-6.81187210282188	1	3
11426	0	11428	19.8663733618155	16.0360026915923	19.8540790434492	15.9529651209903	1	3
5509	0	5500	-3.65363431999809	5.00371343960821	-3.58852397899377	4.92927261417221	4	0
4044	0	4042	-9.68391731574772	18.274996129211	-9.80565085288734	18.198434325064	4	2
1867	0	1868	-17.2823913214525	-8.78567988458987	-17.4283412443703	-8.7371632489111	2	3
10658	0	10401	16.9185066970789	15.0891541224418	16.7828648859086	15.0661598819241	3	1
1729	0	1474	-19.1679792118687	14.1071563365765	-19.1754881519861	14.145295399335	4	4
11165	0	10912	18.30941292315	15.6416201048828	17.9464440784003	15.3960384534598	0	2
9208	0	9207	11.5211255539825	-19.8581188700308	11.4343759677275	-19.8512185329725	3	2
7743	0	7744	5.44156555219839	-7.09780865260571	5.3657812831586	-7.06762424867641	3	4
7520	0	7522	4.2712953135312	0.299786285411123	4.22320188014971	0.0569605839191657	0	2
4742	0	4744	-6.08214887735024	5.1141925253805	-6.34020136579971	5.06095757658964	2	4
11013	0	11011	18.8164266612466	-16.0743757205346	18.9211221000557	-16.0521605622143	3	1
6583	0	6584	0.550603910264922	16.0746978136852	0.805623992891246	16.060399753747	3	4
7049	0	6792	2.33296216219158	7.07435628372941	2.19277691774588	6.98244884735408	4	2
10169	0	10167	14.5894555145944	19.1626545477849	14.5787926481754	19.1737086066542	4	2
9372	0	9371	12.0141934126274	13.4866720603477	12.0182379828112	13.4159876059997	2	1
3679	0	3423	-11.1228394062129	-4.06633715149721	-11.0623232677969	-3.95751700592495	4	3
9642	0	9899	13.0142751285973	15.9038189765205	13.0087412997122	15.8373859714179	2	4
5805	0	5806	-2.7006732739469	14.8130389849163	-2.34698740097637	14.9510627064282	0	1
1848	0	1846	-17.2886177197596	-12.881043592534	-17.2273515086476	-12.7848554007736	3	1
3349	0	3340	-11.6891105843379	-19.2926680098561	-11.5512323944146	-19.58615049814	4	0
3146	0	3147	-12.3619957967896	-7.72890474891649	-12.3035259819963	-7.68000943715276	1	2
8524	0	8523	8.28757737585515	-3.97400021325783	8.26883398914818	-3.6062595406085	4	3
3688	0	3681	-9.84285383390466	-2.03284144723898	-10.0301531087241	-2.03015806576774	3	1
9768	0	9760	13.492987742552	-9.83931059999101	13.4630889374476	-9.89458656793367	3	0
8825	0	8827	9.23185041081973	6.41833474886977	9.59667530903556	6.43986092742853	0	2
5438	0	5439	-3.3619136794659	-9.1809692162272	-3.10817253775922	-9.01429589574986	3	4
7044	0	7043	3.09110605510542	6.21433969608583	3.18360067559787	6.28866065712673	4	3
7851	0	7845	5.75069579043347	15.1234764768047	5.47610221262422	15.2384041734861	1	0
6582	0	6583	0.668120867295797	16.5802676792732	0.550603910264922	16.0746978136852	2	3
5895	0	5903	-1.23061350411053	-18.0973971748973	-1.32259879756087	-18.0144434103121	0	3
4743	0	4741	-6.77855595464384	5.26867962273887	-6.5217147073275	5.15911470074992	3	1
5140	0	5135	-4.91074798308168	-16.5293312719172	-5.00590731689536	-16.4915210763913	0	0
7742	0	7995	5.82368158437742	-6.57911795024869	5.982711282757	-6.7278891427632	2	0
3615	0	3364	-11.2339916172151	-15.68779543524	-11.2156751455585	-15.8906391908126	0	4
4647	0	4648	-6.32872598940865	-13.7187710108969	-6.02360329118411	-14.0455742678944	2	3
4520	0	4526	-7.33514216345242	13.050978062268	-7.17747152063987	13.0183201802209	0	1
11309	0	11300	19.3384627945688	-7.90417679301173	19.2255530400422	-7.96160170421538	4	0
5504	0	5247	-4.08414900216399	4.12998886933077	-4.09120539579641	4.02950961348037	4	2
2725	0	2477	-15.1480588349576	10.941568962595	-15.4647235488354	10.9913378587848	0	2
4377	0	4634	-6.98834310795368	-17.052757855728	-6.73586397374401	-16.9555258251306	2	4
4049	0	4048	-9.55490542175392	18.8953122554888	-9.63657871071002	19.0035140358323	4	3
11436	0	11438	19.2663742372977	18.2343430762847	19.4214782411831	18.4081438281187	1	3
1926	0	1928	-17.2324184933298	3.01624098153083	-17.4694684968878	3.24801975347894	1	3
1724	0	1715	-19.0632076769986	12.658582161394	-18.9507640459837	12.7771222522902	4	0
8040	0	8049	6.17162805315668	3.2702523781924	6.13177232138452	3.22033162698288	0	4
8529	0	8273	8.36850266294274	-2.96490296315875	8.4172446230774	-3.11375568650968	4	3
9747	0	9743	13.711312467173	-14.3090628560822	13.9775208057827	-14.6943885434371	2	3
11183	0	11175	18.3745233638925	17.8824224121542	18.1461773559156	17.6670787607432	3	0
6510	0	6514	0.300914712686853	2.54883010468325	0.28586587968732	2.49187958838334	0	4
9298	0	9299	11.5104800914346	-2.0289879793323	11.3226185699177	-1.74235367722487	3	4
3421	0	3423	-11.1740554535521	-3.75426299313399	-11.0623232677969	-3.95751700592495	1	3
9211	0	9469	12.1578347978341	-18.7345252352805	12.4186862245378	-18.9429794374401	1	4
8635	0	8382	8.25093545744562	19.4484378383376	8.12863806866683	19.0946370010741	0	2
9643	0	9635	12.5362224826479	15.7161054756995	12.3737538347873	15.9120185586041	3	0
2961	0	2962	-13.2170751981217	6.17807956859685	-13.6322864684905	6.07157248372354	1	2
4668	0	4660	-6.18755904761389	-10.4011619008536	-6.48279528356188	-10.3745304919197	3	0
9038	0	9033	10.5392747787608	-3.34722587831281	10.4432055491085	-3.52304626546817	3	3
3674	0	3665	-11.0467941736071	-4.98124152827489	-11.0651815022766	-4.97727515652003	4	0
10305	0	10052	15.0678829087532	-3.80532185891976	14.8941652806476	-3.89058966811716	0	2
9373	0	9374	11.3474656236889	13.1772911894379	11.4873743619947	13.1561707637438	3	4
5400	0	5408	-3.38768510161917	-15.1432618655059	-3.15882720781721	-14.9643437553558	0	3
2978	0	2979	-13.3904692298121	8.90711961159555	-13.469397020567	9.07666874673187	3	4
4671	0	4672	-6.33980615650688	-9.4570461969839	-6.35039194860835	-9.20569239719994	1	2
2134	0	1876	-16.6892520112748	-6.6672650960782	-16.8759494052584	-6.75632327690762	4	1
4424	0	4166	-7.71451657793265	-7.88776796189522	-8.090414409398	-7.75817368330113	4	1
10998	0	10997	18.7138408786036	-19.0213860734885	18.6955117854412	-18.849020470962	3	2
11089	0	11087	18.3086189481394	-0.807201309760276	18.1873157381756	-0.834068004758253	4	2
7429	0	7428	4.23368105908816	-18.7217004160656	4.6990105131246	-18.8032628182157	4	3
2989	0	2731	-13.6399760217308	10.9522419827172	-13.5452095806669	10.9978440147163	4	1
6475	0	6483	0.322457178571027	-4.02208187154211	0.273314242900047	-3.96372005291787	0	3
1443	0	1441	-19.3114606927902	8.61451526021855	-19.218393505634	8.49718283952815	3	1
6187	0	6444	-0.176584245332405	-11.9201682489962	-0.0351737655145842	-11.9138002233735	2	4
3496	0	3242	-11.8560747714363	11.3567616401536	-12.0700223996959	11.2210882939281	1	2
2162	0	2168	-16.4031757414877	-0.70152201559512	-16.6380246779375	-0.514621763166408	2	3
10048	0	10047	14.5281013057117	-4.55965650504446	14.5884381193978	-4.52850922849763	3	2
3859	0	4105	-9.0422300421185	-18.918143513487	-8.86761256971153	-19.1367765174695	4	0
8603	0	8601	8.67449582215223	12.2530579160716	8.67451157721429	12.5101636717386	3	1
1358	0	1357	-19.2826006365971	-8.4996112088632	-19.6044558771166	-8.80968208831929	3	2
5832	0	5833	-2.55150671751494	19.396593819231	-2.25962513499645	19.1855994234279	2	3
1918	0	1917	-16.9133751554024	1.11628733413685	-16.8218547723489	1.21682799082151	3	2
11298	0	11299	19.6926746692139	-9.81040740797822	19.4702690729905	-10.015950371442	3	4
1991	0	1992	-17.3432785089214	15.7335303209434	-17.2407104077619	16.014812397134	1	2
6414	0	6150	-0.382858207481429	-17.7147669194541	-0.395917383294524	-18.0836122839835	4	0
6666	0	6667	1.83803399971222	-18.0950664188789	1.72868750998136	-18.0717080546088	1	2
8707	0	8713	9.12610474572135	-17.6478943891831	9.28521778077153	-17.4133448387087	2	3
10085	0	10094	14.1386337261964	4.34367293640484	13.9972888236439	4.11117060449634	0	4
9000	0	8751	9.96093496005655	-8.81064717060369	10.1737909287259	-8.88468007381531	0	1
2224	0	1968	-16.8154193370567	10.9411288501034	-17.0936198425584	11.1532390469893	4	3
1597	0	1341	-19.0208811924298	-11.6594806243357	-19.0961122914814	-11.7353621127787	2	1
9771	0	9773	13.8946029850538	-8.79669093907875	13.8636371129144	-9.04044349830744	1	3
6234	0	5976	-0.649792662373278	-2.80474018830425	-0.659483987148626	-3.01284617167524	4	1
5226	0	5229	-4.75427781148446	0.0386524956325537	-4.68450571634624	0.0862299706732435	1	4
7960	0	7712	5.97863853237399	-13.2758498118434	5.90449484009402	-13.0267206050487	0	2
6792	0	7049	2.19277691774588	6.98244884735408	2.33296216219158	7.07435628372941	2	4
9483	0	9477	12.7353414293405	-15.8837887608462	12.8636466305517	-16.1485924034089	3	2
10126	0	10128	14.4580047886725	11.014879656648	14.6872138517083	11.2488837592894	1	3
7316	0	7310	3.58050293181901	9.8139722861706	3.56634848784336	9.78899905095376	1	0
3980	0	3988	-9.70259435583184	6.53824063615831	-9.8342002766299	6.55607300928325	0	3
8296	0	8545	8.05490996090083	1.96622771418862	8.26438142749286	1.92835297675961	1	0
4114	0	4113	-8.6135685422634	-18.8845629522513	-8.3273421098103	-18.9943683372541	4	3
7754	0	7745	5.2514282264622	-4.95160300567875	5.21527802132135	-5.21015574053281	4	0
11052	0	11300	19.1982918833868	-7.77175387306132	19.2255530400422	-7.96160170421538	2	0
7956	0	7701	6.65576869414315	-15.0113110697159	6.54365799880963	-14.8773929703362	1	1
4759	0	4501	-6.92565711350633	8.3351371626316	-6.98519871505319	8.04701849971703	4	1
8036	0	8285	6.97586386244695	0.968140220011234	7.17925357554511	0.749742727423148	1	0
5457	0	5458	-3.06652221628523	-4.64654515496531	-3.1750713378365	-4.84405124979375	2	3
1821	0	2084	-17.0324256147537	-17.3221217492425	-16.8032618376639	-17.3681695081633	1	4
7052	0	7053	2.6085767736135	8.16948462401154	2.56982206566919	8.11352610946093	2	3
4175	0	4177	-8.51744265161066	-5.00364320620552	-8.26957832829248	-5.1173072346038	0	2
4487	0	4488	-7.44499962819054	5.57492839755545	-7.52624920277281	5.32052172544464	2	3
9057	0	9059	10.6515361469796	1.17239093032476	10.3019207143229	1.04949656134571	2	4
8766	0	9024	10.0560999856108	-5.64593576214217	10.3011860781559	-5.7482440285158	1	4
8964	0	8706	9.92302846699129	-17.493774965609	9.78126787316277	-17.4005220268878	4	1
6009	0	5752	-2.05544938964638	3.29080283010887	-2.37153972322059	3.37241748608077	4	2
